product,indexer,ratingName,riskScore,minTax,quantityAvailable,puMinValue,bank,maturity_date
CDB,Pós-fixado,,11.0,113.0,19624,1000.0,DM FINANCEIRA,2028-05-01
CDB,Pós-fixado,,11.0,113.0,3590,1000.0,PERNAMBUCANAS FINANCIADOR,2028-05-01
CDB,Pós-fixado,,8.0,112.0,19373,1000.0,DM FINANCEIRA,2027-05-01
CDB,Pós-fixado,,11.0,111.5,5875,1000.0,NEON FINANCEIRA,2028-05-01
CDB,Pós-fixado,,8.0,111.0,1627,1000.0,AFINZ,2027-05-01
CDB,Pós-fixado,brBBB,8.0,110.0,9540,1000.0,ORIGINAL,2028-05-01
CDB,Pós-fixado,,8.0,110.0,3998,1000.0,PERNAMBUCANAS FINANCIADOR,2027-05-01
CDB,Pós-fixado,brBBB,7.0,109.0,3829,1000.0,ORIGINAL,2027-05-01
CDB,Pós-fixado,,12.0,108.0,20000,1000.0,MIDWAY,2030-05-01
CDB,Pós-fixado,,8.0,108.0,666,1000.0,AFINZ,2026-05-01
CDB,Pós-fixado,,11.0,108.0,20000,1000.0,MIDWAY,2029-05-01
CDB,Pós-fixado,,11.0,108.0,19964,1000.0,MIDWAY,2028-05-01
CDB,Pós-fixado,brAAA,1.0,101.5,98694247,1.0,PAGBANK,2025-09-01
CDB,Pós-fixado,brAAA,1.0,101.25,91458539,1.0,PAGBANK,2025-08-01
CDB,Pós-fixado,brAAA,1.0,100.5,99588746,1.0,PAGBANK,2025-07-01
CDB,Pós-fixado,brAAA,1.0,100.0,393942,1000.0,BANCO XP,2027-05-01
CDB,Pós-fixado,brAAA,1.0,100.0,9538,1000.0,BANCO VOLKSWAGEN,2026-05-01
CDB,Pós-fixado,brAAA,1.0,100.0,99748173,1.0,PAGBANK,2025-06-01
CDB,Pós-fixado,brAAA,1.0,98.5,9989,1000.0,BANCO VOLKSWAGEN,2027-05-01
LCD,Pós-fixado,AAA,6.0,94.0,45110,998.2019891,,2029-11-01
LCA,Pós-fixado,AAA,5.0,94.0,96459,1000.0,BANCO COOPERATIVO SICOOB,2030-04-01
LCA,Pós-fixado,AAA,4.0,93.0,49902,1000.0,BANCO COOPERATIVO SICOOB,2029-04-01
LCA,Pós-fixado,brBBB,7.0,93.0,24623,1000.0,ORIGINAL,2027-05-01
LCD,Pós-fixado,brAAA,6.0,93.0,37119,10418.0911,,2030-03-01
LCA,Pós-fixado,brBBB,7.0,92.5,24689,1000.0,ORIGINAL,2026-11-01
LCA,Pós-fixado,brBBB,7.0,92.0,23737,1000.0,ORIGINAL,2026-05-01
LCD,Pós-fixado,brAAA,5.0,92.0,32581,10364.84909,,2029-03-01
LCI,Pós-fixado,brAAA,2.0,91.0,143891,1000.0,BANCO XP,2026-05-01
LCA,Pós-fixado,AAA,3.0,91.0,49925,1000.0,BANCO COOPERATIVO SICOOB,2028-04-01
LCA,Pós-fixado,AAA,2.0,90.0,49935,1000.0,BANCO COOPERATIVO SICOOB,2027-05-01
LCA,Pós-fixado,AAA,2.0,89.0,49872,1000.0,BANCO COOPERATIVO SICOOB,2026-05-01
LCA,Pós-fixado,AAA,2.0,89.0,49816,1000.0,BANCO COOPERATIVO SICOOB,2026-02-01
CDB,Pré-fixado,A-,23.0,18.0,3229,0.80916869,BANCO MASTER,2031-04-01
CDB,Pré-fixado,A-,23.0,18.0,7388,0.80280831,BANCO MASTER,2031-04-01
CDB,Pré-fixado,A,2.0,18.0,133,1.25154239,BMG,2025-06-01
CDB,Pré-fixado,A,4.0,17.81,1,1.37512879,BMG,2027-04-01
CDB,Pré-fixado,A,2.0,16.96,388,1.23125727,BMG,2025-11-01
CDB,Inflação,AA-.br,2.0,8.28,15,1540.51192387,AGIBANK,2026-08-01
CDB,Inflação,BBB+,7.0,8.23,5,1474.858273,FIBRA,2026-09-01
CDB,Inflação,BBB+,7.0,8.16,3,1113.98692801,FIBRA,2026-10-01
CDB,Inflação,BBB+,8.0,8.1,23,1071.77150739,FIBRA,2026-12-01
CDB,Inflação,brAAA,3.0,8.1,8,1472.42434524,BANCO PAN,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,65,1086.59107381,FIBRA,2026-12-01
CDB,Inflação,AA-.br,3.0,8.1,16,1152.55212875,AGIBANK,2026-11-01
CDB,Inflação,A,4.0,8.05,5385,1.60733365,BMG,2027-05-01
CDB,Inflação,A,4.0,7.83,1640,1.50350619,BMG,2027-08-01
CDB,Inflação,A,4.0,7.6,4286,1.46908913,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,100,1.14371698,BMG,2028-01-01
CDB,Inflação,BBB+,10.0,7.45,2,1078.2319093,FIBRA,2028-10-01
CDB,Inflação,A,5.0,7.38,6233,1.37287605,BMG,2028-07-01
CDB,Inflação,,11.0,7.32,19,1273.26827836,SOCINAL CRED FINANC E,2028-08-01
CDB,Inflação,BBB+,10.0,7.26,10,1431.92383485,FIBRA,2028-08-01
CDB,Inflação,A.br,,7.25,1,1049.52047438,BS2,2029-01-01
CDB,Inflação,BBB+,11.0,7.1,67,1318.37809919,FIBRA,2029-03-01
CDB,Inflação,BBB+,11.0,7.1,5,1315.41195648,FIBRA,2029-04-01
CDB,Inflação,A,6.0,7.1,874,1.32639919,BMG,2028-12-01
CDB,Inflação,BBB+,11.0,7.1,7,1368.90004571,FIBRA,2029-04-01
CDB,Inflação,A,6.0,7.1,455,1.10545719,BMG,2029-04-01
CDB,Inflação,BBB+,11.0,7.1,2,1319.44461898,FIBRA,2028-11-01
CDB,Inflação,BBB+,11.0,7.1,8,1133.10497528,FIBRA,2028-12-01
CDB,Inflação,BBB+,12.0,6.95,5,1076.78958425,FIBRA,2029-10-01
CDB,Inflação,BBB+,13.0,6.78,1,1141.25500843,FIBRA,2029-12-01
CDB,Pós-fixado,A,2.0,0.0,4329,1.17543875,BMG,2026-01-01
LCA,Pós-fixado,AAA,2.0,94.5,8467,1.07414509,BANCO ITAU,2025-09-01
CDB,Inflação,BBB+,7.0,8.22,6,1468.93188988,FIBRA,2026-09-01
CDB,Inflação,BBB+,7.0,8.12,9,1570.94895093,FIBRA,2026-10-01
CDB,Inflação,brAAA,3.0,8.1,2,1510.90828004,BANCO PAN,2027-03-01
CDB,Inflação,brBBB,8.0,8.1,26,1385.89911309,ORIGINAL,2027-02-01
CDB,Inflação,BBB+,8.0,8.1,7,1320.81001955,FIBRA,2026-11-01
CDB,Inflação,AA-.br,4.0,7.77,1,1535.20419322,AGIBANK,2027-08-01
CDB,Inflação,BBB+,9.0,7.6,5,1159.91932193,FIBRA,2027-11-01
CDB,Inflação,A,4.0,7.6,3643,1.56240206,BMG,2027-11-01
CDB,Inflação,A,5.0,7.59,9098,1.11501257,BMG,2028-05-01
CDB,Inflação,BBB+,10.0,7.51,2,1108.7390141,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.43,1,1101.57917175,FIBRA,2028-07-01
CDB,Inflação,A,5.0,7.42,19527,1.38908767,BMG,2028-07-01
CDB,Inflação,A,5.0,7.35,1,1067.01891034,BANCO C6 CONSIGNADO,2028-08-01
CDB,Inflação,,11.0,7.32,1,1151.95844394,SOCINAL CRED FINANC E,2028-08-01
CDB,Inflação,A,7.0,7.2,13770,1.12662676,BMG,2029-05-01
CDB,Inflação,BBB+,11.0,7.1,28,1292.14526774,FIBRA,2029-02-01
CDB,Inflação,BBB+,12.0,6.86,1,1181.87448827,FIBRA,2029-10-01
CDB,Pré-fixado,A-,23.0,18.0,300,1.28316665,BANCO MASTER,2031-02-01
CDB,Inflação,BBB+,7.0,8.26,19,1060.50236808,FIBRA,2026-08-01
CDB,Inflação,BBB+,7.0,8.19,5,1111.64514883,FIBRA,2026-09-01
CDB,Inflação,BBB+,8.0,8.1,91,1474.08161214,FIBRA,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,2,1150.16471066,AGIBANK,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,3,1492.91028914,FIBRA,2027-04-01
CDB,Inflação,BBB+,8.0,8.1,1,1308.19537406,FIBRA,2027-01-01
CDB,Inflação,BBB+,8.0,8.1,11,1334.79956241,FIBRA,2026-11-01
CDB,Inflação,brBBB,8.0,8.1,7,1399.23144942,ORIGINAL,2027-02-01
CDB,Inflação,BBB+,8.0,8.1,6,1502.92831304,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,153,1446.51219463,FIBRA,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,52,1433.7035634,BANCO PAN,2026-11-01
CDB,Inflação,BBB+,7.0,8.1,5,1197.38502932,FIBRA,2026-11-01
CDB,Inflação,AA-.br,3.0,8.1,1,1134.37616184,AGIBANK,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,21,1114.18277982,FIBRA,2027-04-01
CDB,Inflação,brAAA,3.0,8.1,1,1476.90269206,BANCO PAN,2027-02-01
CDB,Inflação,BBB+,8.0,8.1,25,1245.75981187,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,35,1492.13335815,FIBRA,2027-03-01
CDB,Inflação,AA-.br,4.0,7.81,1,1527.83758184,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.78,4,1567.89051352,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.78,2,1544.87820792,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.77,61,1525.38558152,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.77,19,1548.75907984,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.7,21,1216.31669938,AGIBANK,2027-10-01
CDB,Inflação,BBB+,9.0,7.65,1,1059.37948051,FIBRA,2027-10-01
CDB,Inflação,BBB+,9.0,7.62,94,1098.06188579,FIBRA,2027-10-01
CDB,Inflação,BBB+,9.0,7.61,12,1433.54254198,FIBRA,2027-10-01
CDB,Inflação,AA-.br,4.0,7.6,4,1199.99111618,AGIBANK,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,10,1199.32262591,AGIBANK,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,2,1151.03212575,AGIBANK,2027-12-01
CDB,Inflação,BBB+,9.0,7.6,40,1091.43802033,FIBRA,2027-11-01
CDB,Inflação,A,4.0,7.6,208423,1.41932472,BMG,2028-02-01
CDB,Inflação,A,4.0,7.6,107,1.1129399,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,1127,1.57339588,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,508,1.0821248,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,18158,1.11533669,BMG,2027-10-01
CDB,Inflação,AA-.br,4.0,7.6,3,1153.90597466,AGIBANK,2027-12-01
CDB,Inflação,BBB+,10.0,7.52,10,1092.13429599,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.45,66,1092.23847038,FIBRA,2028-06-01
