product,indexer,ratingName,riskScore,minTax,quantityAvailable,puMinValue,bank,maturity_date
CDB,Pós-fixado,,11.0,113.0,3919,1000.0,PERNAMBUCANAS FINANCIADOR,2028-05-01
CDB,Pós-fixado,,8.0,111.0,102,1000.0,AFINZ,2027-05-01
CDB,Pós-fixado,,11.0,111.0,1965,1000.0,NEON FINANCEIRA,2028-05-01
CDB,Pós-fixado,,8.0,110.0,3445,1000.0,PERNAMBUCANAS FINANCIADOR,2027-05-01
CDB,Pós-fixado,,8.0,108.0,83,1000.0,AFINZ,2026-05-01
CDB,Pós-fixado,,12.0,108.0,19999,1000.0,MIDWAY,2030-05-01
CDB,Pós-fixado,,11.0,108.0,19998,1000.0,MIDWAY,2029-05-01
CDB,Pós-fixado,,11.0,108.0,20000,1000.0,MIDWAY,2028-05-01
CDB,Pós-fixado,brBBB,8.0,107.5,9794,1000.0,ORIGINAL,2028-05-01
CDB,Pós-fixado,brBBB,7.0,106.5,3688,1000.0,ORIGINAL,2027-05-01
CDB,Pós-fixado,brAAA,1.0,101.5,98621561,1.0,PAGBANK,2025-09-01
CDB,Pós-fixado,brAAA,1.0,101.25,99550875,1.0,PAGBANK,2025-08-01
CDB,Pós-fixado,brAAA,1.0,100.5,99789021,1.0,PAGBANK,2025-07-01
CDB,Pós-fixado,brAAA,1.0,100.0,622623,1000.0,BANCO XP,2027-05-01
CDB,Pós-fixado,brAAA,1.0,100.0,99931073,1.0,PAGBANK,2025-06-01
CDB,Pós-fixado,brAAA,1.0,100.0,9713,1000.0,BANCO VOLKSWAGEN,2026-05-01
CDB,Pós-fixado,AA+,2.0,99.5,5000,1000.0,PORTOSEG CREDITO FINA,2025-11-01
CDB,Pós-fixado,brAAA,1.0,98.5,10000,1000.0,BANCO VOLKSWAGEN,2027-05-01
LCA,Pós-fixado,AAA,5.0,94.0,96528,1000.0,BANCO COOPERATIVO SICOOB,2030-05-01
LCD,Pós-fixado,AAA,6.0,94.0,39783,998.3362195,,2030-05-01
LCI,Pós-fixado,brAAA,2.0,92.0,1000,5000000.0,CEF,2027-05-01
