product,indexer,ratingName,riskScore,minTax,quantityAvailable,puMinValue,bank,maturity_date
CDB,Pós-fixado,,8.0,111.0,1849,1000.0,AFINZ,2027-05-01
CDB,Pós-fixado,,11.0,111.0,1877,1000.0,NEON FINANCEIRA,2028-05-01
CDB,Pós-fixado,,8.0,108.0,661,1000.0,AFINZ,2026-05-01
CDB,Pós-fixado,brAAA,1.0,101.5,98846442,1.0,PAGBANK,2025-09-01
CDB,Pós-fixado,brAAA,1.0,101.25,99316562,1.0,PAGBANK,2025-08-01
CDB,Pós-fixado,brAAA,1.0,100.5,99870811,1.0,PAGBANK,2025-07-01
CDB,Pós-fixado,brAAA,1.0,100.0,620962,1000.0,BANCO XP,2027-05-01
CDB,Pós-fixado,brAAA,1.0,100.0,99848520,1.0,PAGBANK,2025-06-01
CDB,Pós-fixado,brAAA,1.0,100.0,9302,1000.0,BANCO VOLKSWAGEN,2026-05-01
CDB,Pós-fixado,brAAA,1.0,98.5,9985,1000.0,BANCO VOLKSWAGEN,2027-05-01
LCA,Pós-fixado,AAA,5.0,94.0,92934,1000.0,BANCO COOPERATIVO SICOOB,2030-05-01
LCD,Pós-fixado,AAA,6.0,94.0,45898,997.8225154,,2030-05-01
LCD,Pós-fixado,AAA,6.0,93.0,7137,1006.091605,,2029-05-01
LCI,Pós-fixado,brAAA,2.0,92.0,1000,5000000.0,CEF,2027-05-01
LCD,Pós-fixado,AAA,3.0,92.0,9982,1077.260227,,2027-12-01
LCA,Pós-fixado,AAA,4.0,91.0,49995,1000.0,BANCO COOPERATIVO SICOOB,2029-05-01
LCI,Pós-fixado,brAAA,2.0,91.0,1000,1000000.0,CEF,2027-05-01
LCI,Pós-fixado,brAAA,2.0,91.0,148421,1000.0,BANCO XP,2026-05-01
LCD,Pós-fixado,AAA,2.0,91.0,9983,1067.717367,,2026-12-01
LCI,Pós-fixado,brAAA,2.0,90.5,1000,500000.0,CEF,2027-05-01
LCA,Pós-fixado,AAA,3.0,90.0,49978,1000.0,BANCO COOPERATIVO SICOOB,2028-05-01
LCI,Pós-fixado,brAAA,2.0,90.0,1000,250000.0,CEF,2027-05-01
LCD,Pós-fixado,AAA,2.0,90.0,9980,1064.623382,,2026-06-01
LCA,Pós-fixado,AAA,2.0,89.0,49975,1000.0,BANCO COOPERATIVO SICOOB,2027-05-01
LCA,Pós-fixado,AAA,2.0,89.0,19900,1000.0,BANCO COOPERATIVO SICOOB,2026-05-01
LCA,Pós-fixado,AAA,2.0,87.0,19722,1000.0,BANCO COOPERATIVO SICOOB,2025-11-01
CDB,Pós-fixado,,11.0,113.0,3948,1000.0,PERNAMBUCANAS FINANCIADOR,2028-05-01
CDB,Pós-fixado,,8.0,110.0,3982,1000.0,PERNAMBUCANAS FINANCIADOR,2027-05-01
CDB,Pós-fixado,,12.0,108.0,19941,1000.0,MIDWAY,2030-05-01
CDB,Pós-fixado,,11.0,108.0,19998,1000.0,MIDWAY,2029-05-01
CDB,Pós-fixado,,11.0,108.0,19957,1000.0,MIDWAY,2028-05-01
CDB,Pós-fixado,brBBB,8.0,107.5,9805,1000.0,ORIGINAL,2028-05-01
CDB,Pós-fixado,brBBB,7.0,106.5,3861,1000.0,ORIGINAL,2027-05-01
CDB,Pré-fixado,A,3.0,16.48,369,1.34663065,BMG,2026-05-01
CDB,Pré-fixado,A,3.0,16.35,636,1.38789036,BMG,2026-07-01
CDB,Inflação,A,2.0,9.21,113,1.19731719,BMG,2025-10-01
CDB,Inflação,A,4.0,7.5,88235,1.58461153,BMG,2027-11-01
CDB,Inflação,A,4.0,7.5,83965,1.42992509,BMG,2028-02-01
CDB,Inflação,A,4.0,7.5,439,1.42951478,BMG,2028-02-01
CDB,Inflação,A,4.0,7.5,1779,1.45019332,BMG,2027-12-01
CDB,Inflação,A,5.0,7.32,302,1.381896,BMG,2028-07-01
CDB,Inflação,A,5.0,7.07,397,1.39142865,BMG,2028-10-01
CDB,Inflação,A,6.0,7.0,1874,1.33573955,BMG,2028-12-01
LCA,Inflação,brAAA,4.0,5.5,12,107.13493809,BANCO BV,2027-11-01
CDB,Pós-fixado,A-.br,4.0,135.0,11257,0.01231906,BANCO INTER,2025-06-01
CDB,Pós-fixado,A,2.0,120.0,212,1.35465156,BMG,2027-10-01
CDB,Pré-fixado,A-,21.0,18.31,8640,1.24340077,Banco Master,2030-09-01
CDB,Inflação,BBB+,7.0,8.2,1,1066.64035911,FIBRA,2026-08-01
CDB,Inflação,BBB+,8.0,8.0,17,1093.59825981,FIBRA,2026-12-01
CDB,Inflação,brBBB,8.0,8.0,18,1394.82090947,ORIGINAL,2027-02-01
CDB,Inflação,BBB+,7.0,8.0,11,1343.46656446,FIBRA,2026-11-01
CDB,Inflação,BBB+,8.0,8.0,3,1503.01238635,FIBRA,2027-04-01
CDB,Inflação,BBB+,8.0,8.0,91,1483.72099883,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.0,23,1502.20259525,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.0,156,1456.19870809,FIBRA,2027-03-01
CDB,Inflação,brBBB,8.0,8.0,4,1408.46184615,ORIGINAL,2027-02-01
CDB,Inflação,BBB+,8.0,8.0,21,1121.71796239,FIBRA,2027-04-01
CDB,Inflação,AA-.br,4.0,7.76,11,1530.19548287,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.73,4,1577.28923556,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.73,2,1564.77378285,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.72,1,1554.51933447,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.71,3,1558.45301038,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.7,21,1222.30632554,AGIBANK,2027-10-01
CDB,Inflação,AA-.br,4.0,7.7,55,1535.45120978,AGIBANK,2027-08-01
CDB,Inflação,BBB+,9.0,7.56,91,1104.79155449,FIBRA,2027-10-01
CDB,Inflação,BBB+,9.0,7.55,5,1442.46749173,FIBRA,2027-10-01
CDB,Inflação,AA-.br,4.0,7.51,2,1207.62605132,AGIBANK,2027-11-01
CDB,Inflação,AA-.br,4.0,7.51,4,1208.41541504,AGIBANK,2027-11-01
