product,indexer,ratingName,riskScore,minTax,quantityAvailable,puMinValue,bank,maturity_date
CDB,Pós-fixado,,8.0,111.0,134,1000.0,AFINZ,2027-05-01
CDB,Pós-fixado,,11.0,111.0,1944,1000.0,NEON FINANCEIRA,2028-05-01
CDB,Pós-fixado,A.br,3.0,108.5,9720,1000.0,PICPAY,2028-05-01
CDB,Pós-fixado,A.br,4.0,108.5,2983,1000.0,PICPAY,2029-05-01
CDB,Pós-fixado,A.br,5.0,108.5,2942,1000.0,PICPAY,2030-05-01
CDB,Pós-fixado,,8.0,108.0,204,1000.0,AFINZ,2026-05-01
CDB,Pós-fixado,A.br,2.0,108.0,9833,1000.0,PICPAY,2027-05-01
CDB,Pós-fixado,A.br,2.0,107.75,1814,1000.0,PICPAY,2026-11-01
CDB,Pós-fixado,A.br,2.0,107.5,1142,1000.0,PICPAY,2026-05-01
CDB,Pós-fixado,brAAA,1.0,101.5,99334435,1.0,PAGBANK,2025-09-01
CDB,Pós-fixado,brAAA,1.0,101.25,99545466,1.0,PAGBANK,2025-08-01
CDB,Pós-fixado,brAAA,1.0,100.5,99879306,1.0,PAGBANK,2025-07-01
CDB,Pós-fixado,brAAA,1.0,100.0,622255,1000.0,BANCO XP,2027-05-01
CDB,Pós-fixado,brAAA,1.0,100.0,99753730,1.0,PAGBANK,2025-06-01
CDB,Pós-fixado,brAAA,1.0,100.0,9845,1000.0,BANCO VOLKSWAGEN,2026-05-01
CDB,Pós-fixado,AA+,2.0,99.5,4875,1000.0,PORTOSEG CREDITO FINA,2025-11-01
CDB,Pós-fixado,brAAA,1.0,98.5,9942,1000.0,BANCO VOLKSWAGEN,2027-05-01
LCA,Pós-fixado,AAA,5.0,94.0,92624,1000.0,BANCO COOPERATIVO SICOOB,2030-05-01
LCI,Pós-fixado,brAAA,2.0,92.0,1000,5000000.0,CEF,2027-05-01
LCA,Pós-fixado,AAA,4.0,91.0,49980,1000.0,BANCO COOPERATIVO SICOOB,2029-05-01
LCI,Pós-fixado,brAAA,2.0,91.0,1000,1000000.0,CEF,2027-05-01
LCI,Pós-fixado,brAAA,2.0,91.0,148281,1000.0,BANCO XP,2026-05-01
LCI,Pós-fixado,brAAA,2.0,90.5,999,500000.0,CEF,2027-05-01
LCA,Pós-fixado,AAA,3.0,90.0,50000,1000.0,BANCO COOPERATIVO SICOOB,2028-05-01
LCI,Pós-fixado,brAAA,2.0,90.0,1000,250000.0,CEF,2027-05-01
LCA,Pós-fixado,AAA,2.0,89.0,49974,1000.0,BANCO COOPERATIVO SICOOB,2027-05-01
LCA,Pós-fixado,AAA,2.0,88.0,19974,1000.0,BANCO COOPERATIVO SICOOB,2026-05-01
LCA,Pós-fixado,AAA,2.0,87.0,19698,1000.0,BANCO COOPERATIVO SICOOB,2025-11-01
CDB,Pós-fixado,,11.0,113.0,3626,1000.0,PERNAMBUCANAS FINANCIADOR,2028-05-01
CDB,Pós-fixado,,8.0,110.0,3841,1000.0,PERNAMBUCANAS FINANCIADOR,2027-05-01
CDB,Pós-fixado,,12.0,108.0,20000,1000.0,MIDWAY,2030-05-01
CDB,Pós-fixado,,11.0,108.0,20000,1000.0,MIDWAY,2029-05-01
CDB,Pós-fixado,,11.0,108.0,19990,1000.0,MIDWAY,2028-05-01
CDB,Pós-fixado,brBBB,8.0,107.5,9746,1000.0,ORIGINAL,2028-05-01
CDB,Pós-fixado,brBBB,7.0,106.5,3915,1000.0,ORIGINAL,2027-05-01
CDB,Pré-fixado,A-,23.0,17.14,3245,1.35418913,Banco Master,2031-02-01
CDB,Pré-fixado,A,3.0,16.18,2498,1.29477032,BMG,2026-09-01
LCA,Pré-fixado,brAAA,3.0,13.0,11,98.36794424,BANCO BV,2026-10-01
CDB,Inflação,A,2.0,9.25,10009,1.19953015,BMG,2025-09-01
CDB,Inflação,BBB+,8.0,8.0,15,1094.56945079,FIBRA,2026-12-01
CDB,Inflação,brBBB,8.0,8.0,18,1395.83073134,ORIGINAL,2027-02-01
CDB,Inflação,BBB+,8.0,8.0,156,1457.49190673,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.0,3,1504.34715131,FIBRA,2027-04-01
CDB,Inflação,BBB+,8.0,8.0,20,1122.65432707,FIBRA,2027-04-01
CDB,Inflação,BBB+,8.0,8.0,91,1484.80949754,FIBRA,2027-03-01
CDB,Inflação,BBB+,7.0,8.0,11,1344.70356674,FIBRA,2026-11-01
CDB,Inflação,brBBB,8.0,8.0,4,1409.56308118,ORIGINAL,2027-02-01
CDB,Inflação,A,2.0,8.0,206,1.05892198,BMG,2026-11-01
CDB,Inflação,AA-.br,4.0,7.73,1,1555.59710165,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.72,3,1559.55506557,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.71,23,1536.50968628,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.7,20,1223.32047114,AGIBANK,2027-10-01
CDB,Inflação,BBB+,9.0,7.56,81,1105.6088765,FIBRA,2027-10-01
CDB,Inflação,BBB+,9.0,7.55,7,1443.58925293,FIBRA,2027-10-01
CDB,Inflação,AA-.br,4.0,7.52,2,1208.51832568,AGIBANK,2027-11-01
CDB,Inflação,AA-.br,4.0,7.51,4,1209.60438551,AGIBANK,2027-11-01
CDB,Inflação,BBB+,9.0,7.5,5,1169.34151559,FIBRA,2027-11-01
CDB,Inflação,BBB+,9.0,7.5,40,1099.78750761,FIBRA,2027-11-01
CDB,Inflação,AA-.br,4.0,7.5,1,1163.24718495,AGIBANK,2027-12-01
CDB,Inflação,BBB+,10.0,7.4,64,1099.94816036,FIBRA,2028-06-01
CDB,Inflação,,11.0,7.27,14,1282.03979029,SOCINAL CRED FINANC E,2028-08-01
CDB,Inflação,,11.0,7.27,1,1159.89274496,SOCINAL CRED FINANC E,2028-08-01
CDB,Inflação,BBB+,10.0,7.24,3,1069.33285184,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.21,10,1442.1301809,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.06,25,1334.03307826,FIBRA,2028-10-01
CDB,Inflação,BBB+,11.0,7.05,20,1301.47018887,FIBRA,2029-02-01
CDB,Inflação,BBB+,12.0,7.0,5,1080.45070685,FIBRA,2029-10-01
CDB,Inflação,BBB+,11.0,7.0,9,1333.93927322,FIBRA,2029-04-01
CDB,Inflação,BBB+,12.0,7.0,35,1072.02049711,FIBRA,2029-08-01
CDB,Pós-fixado,AAA.br,1.0,125.0,300,1.00096054,NUBANK,2026-08-01
CDB,Pós-fixado,AAA.br,1.0,125.0,162,1.05450924,NUBANK,2026-09-01
CDB,Pós-fixado,AAA.br,1.0,125.0,400,1.02442682,NUBANK,2026-06-01
CDB,Pós-fixado,AAA.br,1.0,125.0,148,1.03513227,NUBANK,2025-12-01
CDB,Inflação,A,4.0,7.52,16270,1.12231251,BMG,2027-11-01
CDB,Inflação,A,4.0,7.5,74868,1.58587589,BMG,2027-11-01
CDB,Inflação,A,4.0,7.5,70670,1.43133094,BMG,2028-02-01
CDB,Inflação,A,4.0,7.5,439,1.43092023,BMG,2028-02-01
CDB,Inflação,A,4.0,7.5,1779,1.45135042,BMG,2027-12-01
CDB,Inflação,A,6.0,7.0,1874,1.33695581,BMG,2028-12-01
CDB,Pré-fixado,A-,23.0,17.18,1050,1.31623282,Banco Master,2030-12-01
CDB,Inflação,brA,2.0,8.07,71,1644.44209772,PINE,2026-10-01
CDB,Inflação,brA,2.0,8.01,10,1331.26003616,PINE,2026-11-01
CDB,Inflação,BBB+,8.0,8.0,23,1503.53665661,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.0,5,1517.95056465,FIBRA,2027-01-01
CDB,Inflação,AA-.br,3.0,8.0,92,1142.73542065,AGIBANK,2027-03-01
CDB,Inflação,BBB+,8.0,8.0,2,1520.92526137,FIBRA,2027-03-01
CDB,Inflação,AA-.br,3.0,8.0,4,1141.66337841,AGIBANK,2027-03-01
CDB,Inflação,brA,3.0,8.0,7,1691.53837084,PINE,2027-04-01
CDB,Inflação,AA-.br,4.0,7.73,2,1566.03877682,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.73,4,1578.60139953,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.71,1,1537.19975136,AGIBANK,2027-08-01
CDB,Inflação,BBB+,9.0,7.5,33,1122.54994964,FIBRA,2028-05-01
CDB,Inflação,AA-.br,4.0,7.5,2,1145.97217717,AGIBANK,2028-03-01
CDB,Inflação,BBB+,10.0,7.48,1,1099.57005568,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.45,1,1121.27699949,FIBRA,2028-06-01
CDB,Inflação,brA,5.0,7.31,4,1098.54360136,PINE,2028-07-01
CDB,Inflação,BBB+,10.0,7.25,15,1142.36174793,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.2,9,1086.81065086,FIBRA,2028-08-01
