product,indexer,ratingName,riskScore,minTax,quantityAvailable,puMinValue,bank,maturity_date
LCA,Pós-fixado,brBBB,7.0,93.0,24336,1000.0,ORIGINAL,2027-05-01
LCA,Pós-fixado,brBBB,7.0,92.5,24710,1000.0,ORIGINAL,2026-11-01
LCA,Pós-fixado,brBBB,7.0,92.0,23531,1000.0,ORIGINAL,2026-05-01
CDB,Pré-fixado,A-,23.0,19.0,117,1.23698426,BANCO MASTER,2031-01-01
CDB,Pré-fixado,A-,25.0,19.0,181,1.21017624,BANCO MASTER,2031-06-01
CDB,Pré-fixado,A-,21.0,19.0,365,1.19864085,BANCO MASTER,2030-09-01
CDB,Pré-fixado,A-,23.0,19.0,250,1.20440126,BANCO MASTER,2030-12-01
CDB,Pré-fixado,A-,23.0,19.0,109,1.21163131,BANCO MASTER,2031-03-01
CDB,Pré-fixado,A,2.0,18.0,10049,1.34382728,BMG,2025-07-01
CDB,Pré-fixado,A,3.0,16.22,7979,1.3230371,BMG,2026-07-01
CDB,Pré-fixado,A,4.0,15.94,9041,1.30138456,BMG,2026-11-01
CDB,Pré-fixado,A,4.0,15.9,2400,1.20176898,BMG,2026-12-01
CDB,Pré-fixado,A,5.0,15.5,3740,1.23609709,BMG,2027-08-01
CDB,Pré-fixado,A,5.0,15.5,3003,1.05815797,BMG,2027-09-01
CDB,Pré-fixado,A,7.0,15.44,106,1.34500475,BMG,2027-11-01
LCA,Pré-fixado,brAAA,3.0,13.15,3,97.40077231,BANCO BV,2026-10-01
CDB,Inflação,A-,5.0,13.11,72,1.4980649,BANCO MASTER,2026-05-01
CDB,Inflação,AA-.br,2.0,8.28,27,1539.67789386,AGIBANK,2026-08-01
CDB,Inflação,BBB+,7.0,8.26,38,1060.01677664,FIBRA,2026-08-01
CDB,Inflação,BBB+,7.0,8.23,5,1474.19137966,FIBRA,2026-09-01
CDB,Inflação,BBB+,7.0,8.22,6,1468.26821612,FIBRA,2026-09-01
CDB,Inflação,BBB+,7.0,8.16,3,1113.48606718,FIBRA,2026-10-01
CDB,Inflação,BBB+,7.0,8.12,9,1570.10764649,FIBRA,2026-10-01
CDB,Inflação,BBB+,8.0,8.1,5,1492.24234945,FIBRA,2027-04-01
CDB,Inflação,BBB+,8.0,8.1,23,1071.28704378,FIBRA,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,11,1334.11441057,FIBRA,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,8,1471.66855214,BANCO PAN,2026-12-01
CDB,Inflação,brBBB,8.0,8.1,7,1398.59896751,ORIGINAL,2027-02-01
CDB,Inflação,BBB+,8.0,8.1,65,1086.10492975,FIBRA,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,6,1502.14151204,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,153,1445.86501802,FIBRA,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,2,1510.13273176,BANCO PAN,2027-03-01
CDB,Inflação,BBB+,7.0,8.1,5,1196.84930762,FIBRA,2026-11-01
CDB,Inflação,AA-.br,3.0,8.1,1,1133.78229963,AGIBANK,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,22,1113.58691581,FIBRA,2027-04-01
CDB,Inflação,AA-.br,3.0,8.1,16,1151.9605258,AGIBANK,2026-11-01
CDB,Inflação,BBB+,8.0,8.1,7,1320.10365301,FIBRA,2026-11-01
CDB,Inflação,A,4.0,7.83,5037,1.50276331,BMG,2027-08-01
CDB,Inflação,AA-.br,4.0,7.77,1,1534.41911076,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.77,19,1547.98289699,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.7,21,1215.68410872,AGIBANK,2027-10-01
CDB,Inflação,BBB+,9.0,7.62,94,1097.58492168,FIBRA,2027-10-01
CDB,Inflação,A,4.0,7.6,880,1.13488201,BMG,2028-05-01
CDB,Inflação,AA-.br,4.0,7.6,10,1198.74020702,AGIBANK,2027-11-01
CDB,Inflação,A,4.0,7.6,4286,1.46820655,BMG,2027-12-01
CDB,Inflação,BBB+,9.0,7.6,5,1159.41633915,FIBRA,2027-11-01
CDB,Inflação,A,4.0,7.6,3643,1.5615952,BMG,2027-11-01
CDB,Inflação,BBB+,9.0,7.6,40,1090.96474126,FIBRA,2027-11-01
CDB,Inflação,A,4.0,7.6,100,1.14311201,BMG,2028-01-01
CDB,Inflação,A,4.0,7.6,107,1.11238908,BMG,2027-11-01
CDB,Inflação,A,5.0,7.59,9682,1.11443719,BMG,2028-05-01
CDB,Inflação,BBB+,10.0,7.5,4,1108.58370462,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.45,66,1091.77088204,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.45,2,1077.77031861,FIBRA,2028-10-01
CDB,Inflação,BBB+,10.0,7.43,1,1101.11349001,FIBRA,2028-07-01
CDB,Inflação,A,5.0,7.42,22051,1.38843409,BMG,2028-07-01
CDB,Inflação,A,5.0,7.37,6233,1.37258501,BMG,2028-07-01
CDB,Inflação,A,5.0,7.35,1,1066.47774639,BANCO C6 CONSIGNADO,2028-08-01
CDB,Inflação,,11.0,7.32,1,1151.57298199,SOCINAL CRED FINANC E,2028-08-01
CDB,Inflação,brAAA,5.0,7.31,2,1200.34793151,BANCO PAN,2028-08-01
CDB,Inflação,,11.0,7.31,19,1273.23237403,SOCINAL CRED FINANC E,2028-08-01
CDB,Inflação,brAAA,5.0,7.3,27,1202.46741794,BANCO PAN,2028-08-01
CDB,Inflação,BBB+,10.0,7.28,3,1061.99415819,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.26,10,1431.32089192,FIBRA,2028-08-01
CDB,Inflação,BBB+,14.0,7.25,1,1120.40740262,FIBRA,2030-06-01
CDB,Inflação,A.br,,7.25,6,1049.01461724,BS2,2029-01-01
CDB,Inflação,A,7.0,7.2,16478,1.12608582,BMG,2029-05-01
CDB,Inflação,AA+,5.0,7.12,2,1434.59712576,BANCO RODOBENS,2028-10-01
CDB,Inflação,BBB+,10.0,7.12,25,1324.15617409,FIBRA,2028-10-01
CDB,Inflação,BBB+,11.0,7.1,74,1317.83076177,FIBRA,2029-03-01
CDB,Inflação,BBB+,11.0,7.1,5,1314.8719175,FIBRA,2029-04-01
CDB,Inflação,A,6.0,7.1,5028,1.32579082,BMG,2028-12-01
CDB,Inflação,BBB+,11.0,7.1,9,1321.36772019,FIBRA,2029-04-01
CDB,Inflação,BBB+,12.0,7.1,4,1091.95035277,FIBRA,2029-07-01
CDB,Inflação,BBB+,11.0,7.1,7,1368.33805509,FIBRA,2029-04-01
CDB,Inflação,BBB+,11.0,7.1,28,1291.60882211,FIBRA,2029-02-01
CDB,Inflação,A,6.0,7.1,478,1.10493051,BMG,2029-04-01
CDB,Inflação,BBB+,11.0,7.1,2,1318.89683753,FIBRA,2028-11-01
CDB,Inflação,BBB+,11.0,7.1,1,1136.28613021,FIBRA,2028-12-01
CDB,Inflação,BBB+,11.0,7.1,43,1345.42990495,FIBRA,2029-04-01
CDB,Inflação,BBB+,11.0,7.1,8,1132.63978986,FIBRA,2028-12-01
CDB,Inflação,BBB+,12.0,7.1,5,1069.6288856,FIBRA,2029-10-01
CDB,Inflação,BBB+,13.0,7.1,1,1125.34108008,FIBRA,2029-12-01
CDB,Pós-fixado,A-,8.0,0.0,1,1082.18043062,BANCO MASTER,2029-04-01
CDB,Pós-fixado,AAA.br,1.0,136.03,545,1.1956577,NUBANK,2025-10-01
CDB,Pós-fixado,A,2.0,135.84,3893,1.44662125,BMG,2025-10-01
CDB,Pós-fixado,A,2.0,135.0,1000,1.27029549,BMG,2025-05-01
CDB,Pós-fixado,AAA.br,1.0,135.0,900,1.00069416,NUBANK,2026-02-01
CDB,Pós-fixado,brAAA,1.0,135.0,497,1.13157903,PAGBANK,2026-01-01
CDB,Pós-fixado,AAA.br,1.0,132.42,250,0.98741168,NUBANK,2026-07-01
LCA,Pós-fixado,AAA,2.0,94.5,4057,1.09654164,BANCO ITAU,2025-06-01
CDB,Inflação,A,2.0,10.1,7608,1.24316902,BMG,2025-06-01
CDB,Inflação,,8.0,8.77,2,101.36083321,BANCO BV,2026-04-01
CDB,Inflação,BBB+,7.0,8.33,23,1032.13886986,FIBRA,2026-07-01
CDB,Inflação,brA,3.0,8.25,13,1058.75421068,PINE,2026-12-01
CDB,Inflação,BBB+,7.0,8.24,4,1464.25791851,FIBRA,2026-09-01
CDB,Inflação,BBB+,7.0,8.19,5,1111.13899244,FIBRA,2026-09-01
CDB,Inflação,brA,2.0,8.15,17,1686.12341659,PINE,2026-10-01
CDB,Inflação,brA,2.0,8.13,35,1632.59648376,PINE,2026-10-01
CDB,Inflação,brAAA,2.0,8.11,10,1606.25547761,BANCO PAN,2026-10-01
CDB,Inflação,,8.0,8.1,20,1057.37685376,FIBRA,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,91,1473.41530048,FIBRA,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,2,1149.59477028,AGIBANK,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,2,1508.6128278,FIBRA,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,2,1497.72801563,BANCO PAN,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,1,1307.61007734,FIBRA,2027-01-01
CDB,Inflação,brA,3.0,8.1,4,1131.03507137,PINE,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,4,1132.36594305,AGIBANK,2027-03-01
CDB,Inflação,brA,3.0,8.1,3,1445.8211872,PINE,2027-04-01
CDB,Inflação,brAAA,3.0,8.1,23,1550.72698224,BANCO PAN,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,1,1085.56592179,FIBRA,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,5,1252.06461417,BANCO PAN,2027-03-01
CDB,Inflação,brA,3.0,8.1,15,1677.51900504,PINE,2027-04-01
CDB,Inflação,brA,3.0,8.1,2,1618.29917315,PINE,2027-04-01
CDB,Inflação,brA,3.0,8.1,10,1320.93833748,PINE,2026-11-01
CDB,Inflação,BBB+,8.0,8.1,5,1505.94831336,FIBRA,2027-01-01
CDB,Inflação,brAAA,3.0,8.1,43,1432.9676442,BANCO PAN,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,61,1491.44220198,BANCO PAN,2026-12-01
CDB,Inflação,brAAA,3.0,8.1,9,1494.36781481,BANCO PAN,2026-12-01
CDB,Inflação,brA,3.0,8.1,20,1648.98360592,PINE,2027-01-01
CDB,Inflação,brAAA,3.0,8.1,21,1466.38164585,BANCO PAN,2027-02-01
CDB,Inflação,A,3.0,8.1,6,1096.95090048,BANCO C6 CONSIGNADO,2027-04-01
CDB,Inflação,brBBB,8.0,8.1,26,1385.27266161,ORIGINAL,2027-02-01
CDB,Inflação,brA,3.0,8.1,2,1115.39717638,PINE,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,1,1476.14461156,BANCO PAN,2027-02-01
CDB,Inflação,AA-.br,3.0,8.1,26,1184.72693393,AGIBANK,2026-11-01
CDB,Inflação,A,3.0,8.1,1,1278.34814491,BANCO C6 CONSIGNADO,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,25,1245.2024477,FIBRA,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,133,1133.55005396,AGIBANK,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,35,1491.46575737,FIBRA,2027-03-01
CDB,Inflação,AA-.br,2.0,8.1,10,1192.75690499,AGIBANK,2026-11-01
CDB,Inflação,AA,3.0,8.1,18,1054.55995781,BR PARTNERS BANCO DE INVE,2026-12-01
CDB,Inflação,AA-.br,4.0,7.83,3,1505.59505608,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.82,107,1519.89230842,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.8,1,1527.41551998,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.78,14,1554.69962553,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.78,4,1567.07045547,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.78,2,1544.10338823,AGIBANK,2027-08-01
CDB,Inflação,brA,4.0,7.77,5,1051.91099298,PINE,2027-08-01
CDB,Inflação,AA-.br,4.0,7.77,6,1525.21332365,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.76,61,1524.93005484,AGIBANK,2027-08-01
CDB,Inflação,A,4.0,7.75,150,1.51153586,BMG,2027-09-01
CDB,Inflação,BBB+,9.0,7.64,1,1059.10042799,FIBRA,2027-10-01
CDB,Inflação,BBB+,9.0,7.61,12,1432.92039483,FIBRA,2027-10-01
CDB,Inflação,AA-.br,4.0,7.6,1,1154.33040719,AGIBANK,2027-12-01
CDB,Inflação,A,4.0,7.6,283,1.11932937,BMG,2028-03-01
CDB,Inflação,AA-.br,4.0,7.6,4,1199.39722657,AGIBANK,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,2,1150.35941669,AGIBANK,2027-12-01
CDB,Inflação,A,4.0,7.6,106148,1.57722051,BMG,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,2,1155.46690921,AGIBANK,2027-12-01
CDB,Inflação,brA,4.0,7.6,70,1123.52483879,PINE,2028-03-01
CDB,Inflação,AA-.br,4.0,7.6,2,1135.71758092,AGIBANK,2028-03-01
CDB,Inflação,A,4.0,7.6,208423,1.41862229,BMG,2028-02-01
CDB,Inflação,brA,4.0,7.6,1,1428.4132963,PINE,2028-03-01
CDB,Inflação,A,4.0,7.6,439,1.41820999,BMG,2028-02-01
CDB,Inflação,A,4.0,7.6,4349,1.43906867,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,11471,1.11335791,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,1127,1.57258336,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,509,1.08149236,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,11011,1.12292069,BMG,2028-02-01
CDB,Inflação,A,4.0,7.6,18158,1.1147847,BMG,2027-10-01
CDB,Inflação,AA-.br,4.0,7.6,3,1153.35539905,AGIBANK,2027-12-01
CDB,Inflação,AA+,4.0,7.6,1,1317.76475395,BANCO RODOBENS,2027-12-01
CDB,Inflação,BBB+,9.0,7.6,69,1112.67400481,FIBRA,2028-05-01
CDB,Inflação,BBB+,10.0,7.59,1,1430.7879796,FIBRA,2028-05-01
CDB,Inflação,BBB+,10.0,7.52,10,1091.66897013,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.49,9,1113.17263517,FIBRA,2028-06-01
CDB,Inflação,AA+,5.0,7.45,63,1249.70916352,BANCO RODOBENS,2028-06-01
CDB,Inflação,BBB+,10.0,7.43,4,1109.30838076,FIBRA,2028-07-01
CDB,Inflação,brA,5.0,7.41,5,1393.33288558,PINE,2028-07-01
CDB,Inflação,BBB+,10.0,7.4,6,1439.55308425,FIBRA,2028-07-01
CDB,Inflação,brAAA,5.0,7.38,4,1144.31581825,BANCO PAN,2028-07-01
CDB,Inflação,brA,5.0,7.36,4,1090.14076183,PINE,2028-07-01
CDB,Inflação,BBB+,10.0,7.3,19,1133.7418177,FIBRA,2028-08-01
CDB,Inflação,A,5.0,7.29,4,1066.98857229,BANCO C6 CONSIGNADO,2028-08-01
CDB,Inflação,brAAA,5.0,7.28,15,1212.57518301,BANCO PAN,2028-08-01
CDB,Inflação,brAAA,5.0,7.25,12,1212.4977017,BANCO PAN,2028-08-01
CDB,Inflação,BBB+,10.0,7.25,14,1430.55551612,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.25,9,1078.63143547,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.23,3,1079.99417582,FIBRA,2028-09-01
CDB,Inflação,brA,5.0,7.23,2,1458.06475987,PINE,2028-09-01
CDB,Inflação,brA,5.0,7.22,1,1457.59322153,PINE,2028-09-01
CDB,Inflação,brA,5.0,7.2,1,1406.15054942,PINE,2028-09-01
CDB,Inflação,A,7.0,7.2,3,1066.82862313,BANCO C6 CONSIGNADO,2029-05-01
CDB,Inflação,brAAA,5.0,7.17,2,1058.54291947,BANCO PAN,2028-09-01
CDB,Inflação,BBB+,11.0,7.15,22,1348.58974685,FIBRA,2028-11-01
CDB,Inflação,BBB+,12.0,7.1,6,1077.54409978,FIBRA,2029-09-01
CDB,Inflação,BBB+,12.0,7.1,1,1169.75683446,FIBRA,2029-10-01
CDB,Inflação,BBB+,12.0,7.1,3,1091.14458047,FIBRA,2029-08-01
CDB,Inflação,,12.0,7.1,8,1205.65499725,SOCINAL CRED FINANC E,2030-06-01
CDB,Inflação,BBB+,16.0,7.1,20,1029.0261462,FIBRA,2032-08-01
CDB,Inflação,BBB+,15.0,7.1,2,1133.58989155,BANCO FIBRA,2031-09-01
CDB,Inflação,BBB+,12.0,7.1,5,1086.47856434,FIBRA,2029-07-01
CDB,Inflação,A,6.0,7.1,2636,1.32466277,BMG,2028-12-01
CDB,Inflação,brA,6.0,7.1,5,1367.56562109,PINE,2028-11-01
CDB,Inflação,BBB+,12.0,7.1,35,1061.70563537,FIBRA,2029-08-01
CDB,Pós-fixado,A-,7.0,0.0,1,996.80849965,BANCO MASTER,2028-10-01
CDB,Pós-fixado,AAA.br,1.0,129.31,1020,1.00657812,NUBANK,2026-11-01
LCA,Pós-fixado,AAA,3.0,100.24,11,1164.23608026,BANCO CNH CAPITAL,2027-11-01
CDB,Pré-fixado,A-,16.0,19.0,50,1378.44557211,BANCO MASTER,2028-11-01
CDB,Pré-fixado,,11.0,17.2,8,1376.32054311,FACTA FINANCEIRA,2025-10-01
LCA,Pré-fixado,AAA,8.0,12.1,27,1026.85711052,BANCO BOCOM BBM,2028-10-01
CDB,Inflação,brA,2.0,8.65,6,1522.6720075,PINE,2026-04-01
CDB,Inflação,BBB+,7.0,8.65,9,1118.36265762,FIBRA,2026-04-01
CDB,Inflação,,8.0,8.63,3,1500.57569272,SOCINAL CRED FINANC E,2026-04-01
CDB,Inflação,A,2.0,8.28,224245,1.65457283,BMG,2026-08-01
CDB,Inflação,A,2.0,8.28,20,1054.75749179,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.28,2450,1.61229666,BMG,2026-08-01
CDB,Inflação,A,2.0,8.28,110,1.68545884,BMG,2026-08-01
CDB,Inflação,A,2.0,8.28,6,1059.11931257,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.28,1,1027.41253508,BANCO C6,2026-08-01
CDB,Inflação,A,2.0,8.28,1,1046.72748442,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.27,7,1213.82412084,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.27,5,1210.0292476,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.26,13,1252.32895178,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,BBB+,7.0,8.24,1,1467.08248007,FIBRA,2026-08-01
CDB,Inflação,BBB+,7.0,8.24,20,1480.99677557,FIBRA,2026-08-01
CDB,Inflação,brA,2.0,8.23,15,1467.63874479,PINE,2026-09-01
CDB,Inflação,A,2.0,8.2,661,1.60613763,BMG,2026-09-01
CDB,Inflação,BBB+,7.0,8.19,10,1113.60852864,FIBRA,2026-09-01
CDB,Inflação,brA,2.0,8.18,143,1451.30213934,PINE,2026-09-01
CDB,Inflação,brA,2.0,8.16,10,1682.91574939,PINE,2026-10-01
CDB,Inflação,brAAA,2.0,8.16,1,1057.77977795,BANCO PAN,2026-10-01
CDB,Inflação,BBB+,7.0,8.14,2,1056.29015062,FIBRA,2026-10-01
CDB,Inflação,brA,2.0,8.14,100,1649.43702613,PINE,2026-10-01
CDB,Inflação,brAAA,2.0,8.13,3,1593.90217813,BANCO PAN,2026-10-01
CDB,Inflação,brAAA,2.0,8.13,1,1596.96584202,BANCO PAN,2026-10-01
CDB,Inflação,brA,2.0,8.1,18,1453.35128866,PINE,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,71,1489.37035334,BANCO PAN,2027-01-01
CDB,Inflação,AA-.br,2.0,8.1,5,1196.11723401,AGIBANK,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,1,1441.93557461,BANCO PAN,2026-11-01
CDB,Inflação,AA+,3.0,8.1,1,1301.3227086,BANCO RODOBENS,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,1,1118.1885879,FIBRA,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,13,1399.50115941,BANCO PAN,2027-01-01
CDB,Inflação,brAAA,3.0,8.1,28,1469.57323746,BANCO PAN,2027-01-01
CDB,Inflação,AA-.br,3.0,8.1,6,1128.41633782,AGIBANK,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,1,1477.30007778,BANCO PAN,2027-01-01
CDB,Inflação,brAAA,3.0,8.1,25,1251.13105695,BANCO PAN,2027-04-01
CDB,Inflação,BBB+,8.0,8.1,12,1250.3358587,FIBRA,2027-03-01
CDB,Inflação,,8.0,8.1,10,1455.0874908,SOCINAL CRED FINANC E,2027-02-01
CDB,Inflação,brAAA,3.0,8.1,10,1541.37752932,BANCO PAN,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,10,1043.54621699,AGIBANK,2027-01-01
CDB,Inflação,BBB+,8.0,8.1,10,1447.56174395,FIBRA,2027-03-01
CDB,Inflação,A,3.0,8.1,7004,1.67274525,BMG,2027-04-01
CDB,Inflação,brA,2.0,8.1,7,1624.25221211,PINE,2026-11-01
CDB,Inflação,brA,3.0,8.1,2,1574.55550705,PINE,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,2,1469.71704455,FIBRA,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,1,1191.3495288,AGIBANK,2026-11-01
CDB,Inflação,AA-.br,3.0,8.1,6,1148.96302519,AGIBANK,2026-12-01
CDB,Inflação,brAAA,3.0,8.1,2,1575.19886626,BANCO PAN,2026-11-01
CDB,Inflação,BBB+,8.0,8.1,2,1513.09379999,FIBRA,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,3,1480.08539852,BANCO PAN,2026-12-01
CDB,Inflação,AA-.br,2.0,8.1,2,1200.19494513,AGIBANK,2026-11-01
CDB,Inflação,A,3.0,8.1,3,1341.23542143,BANCO C6 CONSIGNADO,2027-01-01
CDB,Inflação,AA-.br,4.0,7.81,19,1528.00845197,AGIBANK,2027-08-01
CDB,Inflação,brA,4.0,7.79,1,1062.1658715,PINE,2027-08-01
CDB,Inflação,A,4.0,7.73,1,1157.2333157,BANCO C6 CONSIGNADO,2027-09-01
CDB,Inflação,,8.0,7.68,18,1444.50151566,PINE,2027-09-01
CDB,Inflação,brA,4.0,7.66,8,1066.8196267,PINE,2027-10-01
CDB,Inflação,AA+,4.0,7.63,1,1426.97121988,BANCO RODOBENS,2027-10-01
CDB,Inflação,BBB+,9.0,7.62,18,1411.38542065,FIBRA,2027-10-01
CDB,Inflação,AA-.br,4.0,7.62,66,1213.39699891,AGIBANK,2027-10-01
CDB,Inflação,A,4.0,7.62,2335,1.12415332,BMG,2027-10-01
CDB,Inflação,brA,4.0,7.6,12,1060.88132788,PINE,2027-11-01
CDB,Inflação,brA,4.0,7.6,14,1475.45875957,PINE,2028-03-01
CDB,Inflação,AA-.br,4.0,7.6,10,1131.74421866,AGIBANK,2028-01-01
CDB,Inflação,brA,4.0,7.6,1,1308.34688884,PINE,2027-11-01
CDB,Inflação,A,4.0,7.6,3754,1.53846365,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,342,1.13714542,BMG,2028-01-01
CDB,Inflação,BBB+,9.0,7.6,6,1343.03258244,FIBRA,2027-11-01
CDB,Inflação,A,4.0,7.6,2349,1.47657907,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,3513,1.47212392,BMG,2028-02-01
CDB,Inflação,A,4.0,7.6,503,1.06390198,BMG,2027-11-01
CDB,Inflação,BBB+,9.0,7.6,32,1345.02224306,FIBRA,2027-11-01
CDB,Inflação,A,4.0,7.6,86127,1.57121587,BMG,2027-11-01
CDB,Inflação,brAAA,4.0,7.6,3,1276.6481048,BANCO PAN,2027-11-01
CDB,Inflação,A,4.0,7.6,38863,1.09097908,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,8,1151.29189504,BANCO C6 CONSIGNADO,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,2,1125.29499327,AGIBANK,2028-02-01
CDB,Inflação,AA-.br,4.0,7.6,1,1140.32267161,AGIBANK,2027-12-01
CDB,Inflação,A,5.0,7.59,7535,1.12171676,BMG,2028-05-01
CDB,Inflação,brA,5.0,7.47,11,1092.25431959,PINE,2028-06-01
CDB,Inflação,A,5.0,7.38,4381,1.37278993,BMG,2028-07-01
CDB,Inflação,BBB+,11.0,7.35,17,1071.44345834,FIBRA,2028-11-01
CDB,Inflação,BBB+,10.0,7.28,3,1078.71565558,FIBRA,2028-08-01
