product,indexer,ratingName,riskScore,minTax,quantityAvailable,puMinValue,bank,maturity_date
LCA,Pós-fixado,brBBB,9.0,93.0,24228,1000.0,ORIGINAL,2027-05-01
LCD,Pós-fixado,brAAA,6.0,93.0,42312,10406.29209,,2030-03-01
LCA,Pós-fixado,brBBB,7.0,92.5,24869,1000.0,ORIGINAL,2026-10-01
LCA,Pós-fixado,brBBB,7.0,92.0,24229,1000.0,ORIGINAL,2026-05-01
LCD,Pós-fixado,brAAA,5.0,92.0,32772,10351.9395,,2029-03-01
LCI,Pós-fixado,brAAA,2.0,91.0,144139,1000.0,BANCO XP,2026-05-01
LCA,Pós-fixado,AAA,3.0,91.0,50000,1000.0,BANCO COOPERATIVO SICOOB,2028-04-01
LCA,Pós-fixado,AAA,2.0,90.0,49978,1000.0,BANCO COOPERATIVO SICOOB,2027-04-01
LCA,Pós-fixado,AAA,2.0,89.0,49975,1000.0,BANCO COOPERATIVO SICOOB,2026-05-01
LCA,Pós-fixado,AAA,2.0,89.0,49975,1000.0,BANCO COOPERATIVO SICOOB,2026-02-01
CDB,Pré-fixado,A-,14.0,19.0,227,1.43014475,BANCO MASTER,2028-06-01
CDB,Inflação,A,4.0,7.6,947,1.11123138,BMG,2027-10-01
CDB,Pré-fixado,A,2.0,18.0,1022,1.45563505,BMG,2025-06-01
CDB,Pré-fixado,A,5.0,15.5,103,1.21911573,BMG,2027-06-01
CDB,Inflação,brAAA,3.0,8.1,8,1470.1230507,BANCO PAN,2026-12-01
CDB,Inflação,A,4.0,7.6,100,1.14183308,BMG,2028-01-01
CDB,Inflação,A,6.0,7.1,4221,1.32455756,BMG,2028-12-01
CDB,Inflação,A,6.0,7.1,478,1.10382521,BMG,2029-04-01
CDB,Pós-fixado,A,2.0,0.0,10931,1.14392006,BMG,2026-03-01
CDB,Pós-fixado,AAA.br,1.0,135.0,232,1.03932367,NUBANK,2025-06-01
CDB,Pré-fixado,A-,23.0,19.0,22761,1.19419961,BANCO MASTER,2031-01-01
CDB,Pré-fixado,A-,14.0,19.0,126,1.42295327,BANCO MASTER,2028-06-01
CDB,Inflação,BBB+,7.0,8.15,3,1112.31155248,FIBRA,2026-10-01
CDB,Inflação,AA-.br,3.0,8.1,16,1150.75077138,AGIBANK,2026-11-01
CDB,Inflação,BBB+,10.0,7.45,2,1076.48933418,FIBRA,2028-10-01
CDB,Inflação,BBB+,10.0,7.33,1,1086.8854506,FIBRA,2028-07-01
CDB,Inflação,,11.0,7.3,19,1271.92149354,SOCINAL CRED FINANC E,2028-08-01
CDB,Inflação,A.br,,7.25,6,1047.9097741,BS2,2029-01-01
CDB,Inflação,BBB+,10.0,7.24,10,1430.53831068,FIBRA,2028-08-01
CDB,Inflação,BBB+,11.0,7.1,74,1316.30733145,FIBRA,2029-03-01
CDB,Inflação,BBB+,11.0,7.1,5,1313.40334567,FIBRA,2029-04-01
CDB,Inflação,BBB+,12.0,7.1,4,1090.70262027,FIBRA,2029-07-01
CDB,Inflação,BBB+,11.0,7.1,7,1366.70583277,FIBRA,2029-04-01
CDB,Inflação,BBB+,11.0,7.1,2,1317.38539399,FIBRA,2028-11-01
CDB,Inflação,BBB+,11.0,7.1,43,1343.87906881,FIBRA,2029-04-01
CDB,Inflação,BBB+,11.0,7.1,8,1131.18074084,FIBRA,2028-12-01
CDB,Inflação,BBB+,12.0,7.1,5,1068.55380007,FIBRA,2029-10-01
CDB,Inflação,BBB+,13.0,7.1,1,1123.89143312,FIBRA,2029-12-01
CDB,Pré-fixado,A-,12.0,19.0,2010,1.60192217,BANCO MASTER,2028-01-01
CDB,Pré-fixado,A-,14.0,19.0,519,1.29086635,BANCO MASTER,2028-08-01
CDB,Pré-fixado,A-,23.0,19.0,208,1.21641024,BANCO MASTER,2031-02-01
CDB,Pré-fixado,A-,14.0,19.0,981,1.29175773,BANCO MASTER,2028-08-01
CDB,Pré-fixado,A-,14.0,19.0,1544,1.43608032,BANCO MASTER,2028-05-01
CDB,Pré-fixado,A-,12.0,19.0,309,1.38678426,BANCO MASTER,2028-01-01
CDB,Pré-fixado,A-,12.0,19.0,2872,1.38350845,BANCO MASTER,2028-01-01
CDB,Pré-fixado,A-,12.0,18.5,610,1.57576968,BANCO MASTER,2028-03-01
CDB,Pré-fixado,A,2.0,18.0,110,1.36797973,BMG,2025-06-01
CDB,Pré-fixado,A,2.0,16.9,13,1473.89794701,BANCO C6,2025-11-01
CDB,Pré-fixado,A,3.0,16.46,1019,1.6378631,BMG,2026-05-01
CDB,Inflação,A,2.0,10.1,988,1.6672097,BMG,2025-05-01
CDB,Inflação,A,2.0,9.26,1831,1.60422581,BMG,2025-09-01
CDB,Inflação,AA-.br,2.0,8.36,17,1493.52891363,AGIBANK,2026-07-01
CDB,Inflação,BBB+,7.0,8.31,23,1031.1002233,FIBRA,2026-07-01
CDB,Inflação,AA-.br,2.0,8.29,11,1559.66119829,AGIBANK,2026-08-01
CDB,Inflação,AA-.br,2.0,8.27,27,1538.09533104,AGIBANK,2026-08-01
CDB,Inflação,BBB+,7.0,8.25,38,1058.82069814,FIBRA,2026-08-01
CDB,Inflação,brA,3.0,8.25,14,1057.60545518,PINE,2026-12-01
CDB,Inflação,A.br,,8.23,2,1558.8056478,BS2,2026-08-01
CDB,Inflação,BBB+,7.0,8.23,4,1462.67869978,FIBRA,2026-09-01
CDB,Inflação,BBB+,7.0,8.22,5,1472.63273649,FIBRA,2026-09-01
CDB,Inflação,BBB+,7.0,8.21,6,1466.64747719,FIBRA,2026-09-01
CDB,Inflação,BBB+,7.0,8.2,3,1113.52947132,FIBRA,2026-09-01
CDB,Inflação,BBB+,7.0,8.18,5,1109.89173392,FIBRA,2026-09-01
CDB,Inflação,brA,2.0,8.14,17,1684.63992666,PINE,2026-10-01
CDB,Inflação,brA,2.0,8.12,35,1630.92478294,PINE,2026-10-01
CDB,Inflação,BBB+,7.0,8.11,9,1568.58151249,FIBRA,2026-10-01
CDB,Inflação,BBB+,8.0,8.1,1,1494.81560903,FIBRA,2027-03-01
CDB,Inflação,,8.0,8.1,20,1056.19702078,FIBRA,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,91,1471.55921156,FIBRA,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,1,1148.45071464,AGIBANK,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,2,1506.98535951,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,5,1490.48982015,FIBRA,2027-04-01
CDB,Inflação,AA-.br,3.0,8.1,12,1124.20216273,AGIBANK,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,2,1496.07779732,BANCO PAN,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,1,1306.07862076,FIBRA,2027-01-01
CDB,Inflação,brA,3.0,8.1,4,1129.85267914,PINE,2027-03-01
CDB,Inflação,A,3.0,8.1,2951,1.70280171,BMG,2027-04-01
CDB,Inflação,AA-.br,3.0,8.1,4,1131.20931918,AGIBANK,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,23,1069.95539352,FIBRA,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,11,1332.6815537,FIBRA,2026-11-01
CDB,Inflação,brA,3.0,8.1,3,1444.15044881,PINE,2027-04-01
CDB,Inflação,brBBB,8.0,8.1,7,1396.8604562,ORIGINAL,2027-02-01
CDB,Inflação,BBB+,8.0,8.1,65,1084.80832413,FIBRA,2026-12-01
CDB,Inflação,brAAA,3.0,8.1,26,1549.04165394,BANCO PAN,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,6,1500.50898637,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,1,1084.22014759,FIBRA,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,7,1497.95413802,BANCO PAN,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,5,1250.74973455,BANCO PAN,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,153,1444.03380924,FIBRA,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,2,1508.44771946,BANCO PAN,2027-03-01
CDB,Inflação,brA,3.0,8.1,15,1675.7253152,PINE,2027-04-01
CDB,Inflação,brA,3.0,8.1,2,1616.56109741,PINE,2027-04-01
CDB,Inflação,brA,3.0,8.1,10,1319.30315849,PINE,2026-11-01
CDB,Inflação,brAAA,2.0,8.1,10,1604.77950429,BANCO PAN,2026-10-01
CDB,Inflação,BBB+,8.0,8.1,5,1504.02919704,FIBRA,2027-01-01
CDB,Inflação,brAAA,3.0,8.1,43,1431.42861761,BANCO PAN,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,61,1489.74521081,BANCO PAN,2026-12-01
CDB,Inflação,brAAA,3.0,8.1,9,1492.64097673,BANCO PAN,2026-12-01
CDB,Inflação,BBB+,7.0,8.1,5,1195.43596947,FIBRA,2026-11-01
CDB,Inflação,brA,3.0,8.1,20,1647.1247352,PINE,2027-01-01
CDB,Inflação,brAAA,3.0,8.1,38,1464.81371582,BANCO PAN,2027-02-01
CDB,Inflação,AA-.br,3.0,8.1,1,1132.53308194,AGIBANK,2026-12-01
CDB,Inflação,A,3.0,8.1,6,1095.55299869,BANCO C6 CONSIGNADO,2027-04-01
CDB,Inflação,BBB+,8.0,8.1,22,1112.31985531,FIBRA,2027-04-01
CDB,Inflação,brBBB,8.0,8.1,26,1383.52297721,ORIGINAL,2027-02-01
CDB,Inflação,BBB+,8.0,8.1,7,1318.60161412,FIBRA,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,1,1474.36542172,BANCO PAN,2027-02-01
CDB,Inflação,AA-.br,3.0,8.1,26,1183.26036995,AGIBANK,2026-11-01
CDB,Inflação,A,3.0,8.1,1,1277.0648271,BANCO C6 CONSIGNADO,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,25,1243.73200998,FIBRA,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,133,1132.41209716,AGIBANK,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,35,1489.68042097,FIBRA,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,10,1191.42601524,AGIBANK,2026-11-01
CDB,Inflação,AA,3.0,8.1,21,1053.25450849,BR PARTNERS BANCO DE INVE,2026-12-01
CDB,Inflação,AA-.br,4.0,7.82,15,1504.36925554,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.8,116,1518.86038259,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.79,1,1525.82227172,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.77,14,1553.26785058,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.77,4,1565.67219395,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.77,2,1542.80845995,AGIBANK,2027-08-01
CDB,Inflação,brA,4.0,7.76,9,1051.02962582,PINE,2027-08-01
CDB,Inflação,AA-.br,4.0,7.76,1,1533.11497031,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.76,16,1546.69382836,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.75,9,1524.21295146,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.75,61,1523.64388967,AGIBANK,2027-08-01
CDB,Inflação,A,4.0,7.74,150,1.51031882,BMG,2027-09-01
CDB,Inflação,A,4.0,7.71,205,1.52091903,BMG,2027-09-01
CDB,Inflação,AA-.br,4.0,7.7,21,1214.34941677,AGIBANK,2027-10-01
CDB,Inflação,BBB+,9.0,7.63,1,1058.06309431,FIBRA,2027-10-01
CDB,Inflação,BBB+,9.0,7.61,94,1096.50508005,FIBRA,2027-10-01
CDB,Inflação,AA-.br,4.0,7.6,1,1153.21904418,AGIBANK,2027-12-01
CDB,Inflação,A,5.0,7.6,10082,1.13292169,BMG,2028-05-01
CDB,Inflação,AA-.br,4.0,7.6,3,1141.81024282,AGIBANK,2027-12-01
CDB,Inflação,A,4.0,7.6,283,1.11820036,BMG,2028-03-01
CDB,Inflação,AA-.br,4.0,7.6,1,1198.10301024,AGIBANK,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,10,1197.57622367,AGIBANK,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,2,1149.01520049,AGIBANK,2027-12-01
CDB,Inflação,A,4.0,7.6,106173,1.57537746,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,8713,1.46644303,BMG,2027-12-01
CDB,Inflação,AA-.br,4.0,7.6,2,1154.30144712,AGIBANK,2027-12-01
CDB,Inflação,brA,4.0,7.6,70,1122.39159435,PINE,2028-03-01
CDB,Inflação,AA-.br,4.0,7.6,2,1134.57203828,AGIBANK,2028-03-01
CDB,Inflação,BBB+,9.0,7.6,5,1158.04485008,FIBRA,2027-11-01
CDB,Inflação,BBB+,9.0,7.6,2,1409.47584756,FIBRA,2028-04-01
CDB,Inflação,A,4.0,7.6,3643,1.55992518,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,1125,1.14229756,BMG,2028-01-01
CDB,Inflação,BBB+,9.0,7.6,40,1089.62687647,FIBRA,2027-11-01
CDB,Inflação,A,4.0,7.6,214116,1.4171914,BMG,2028-02-01
CDB,Inflação,brA,4.0,7.6,1,1427.02630057,PINE,2028-03-01
CDB,Inflação,A,4.0,7.6,439,1.41677952,BMG,2028-02-01
CDB,Inflação,A,4.0,7.6,4558,1.43748415,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,107,1.11127238,BMG,2027-11-01
CDB,Inflação,BBB+,9.0,7.6,12,1431.53191394,FIBRA,2027-10-01
CDB,Inflação,A,4.0,7.6,11471,1.11228115,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,1127,1.57085185,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,509,1.08022862,BMG,2027-12-01
CDB,Inflação,brA,4.0,7.6,1,1309.47088214,PINE,2027-10-01
CDB,Inflação,AA-.br,4.0,7.6,15,1198.58300713,AGIBANK,2027-11-01
CDB,Inflação,A,4.0,7.6,18158,1.11364433,BMG,2027-10-01
CDB,Inflação,AA-.br,4.0,7.6,30,1152.2499961,AGIBANK,2027-12-01
CDB,Inflação,AA+,4.0,7.6,1,1316.22492152,BANCO RODOBENS,2027-12-01
CDB,Inflação,BBB+,9.0,7.6,69,1111.39018244,FIBRA,2028-05-01
CDB,Inflação,BBB+,10.0,7.58,11,1169.74314304,FIBRA,2028-05-01
CDB,Inflação,A,5.0,7.58,10609,1.11351593,BMG,2028-05-01
CDB,Inflação,BBB+,10.0,7.57,1,1429.83377776,FIBRA,2028-05-01
CDB,Inflação,BBB+,10.0,7.5,10,1091.04800481,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.49,4,1107.59866291,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.48,9,1112.0259658,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.45,1,1074.73257201,FIBRA,2028-10-01
CDB,Inflação,BBB+,10.0,7.44,52,1090.79714669,FIBRA,2028-06-01
CDB,Inflação,AA+,5.0,7.44,128,1248.74895045,BANCO RODOBENS,2028-06-01
CDB,Inflação,BBB+,10.0,7.41,1,1100.50330988,FIBRA,2028-07-01
CDB,Inflação,BBB+,10.0,7.41,4,1108.69365943,FIBRA,2028-07-01
CDB,Inflação,brA,5.0,7.4,5,1392.40891829,PINE,2028-07-01
CDB,Inflação,A,5.0,7.4,39442,1.38792982,BMG,2028-07-01
CDB,Inflação,BBB+,10.0,7.39,7,1438.22696227,FIBRA,2028-07-01
CDB,Inflação,brAAA,5.0,7.37,5,1143.39295724,BANCO PAN,2028-07-01
CDB,Inflação,A,5.0,7.36,3918,1.37151896,BMG,2028-07-01
CDB,Inflação,brA,5.0,7.35,4,1089.3589995,PINE,2028-07-01
CDB,Inflação,A,5.0,7.35,1,1065.3175204,BANCO C6 CONSIGNADO,2028-08-01
CDB,Inflação,,11.0,7.31,1,1150.3821055,SOCINAL CRED FINANC E,2028-08-01
CDB,Inflação,brAAA,5.0,7.29,2,1199.65919693,BANCO PAN,2028-08-01
CDB,Inflação,BBB+,10.0,7.28,19,1132.95243304,FIBRA,2028-08-01
CDB,Inflação,brAAA,5.0,7.28,94,1201.81858637,BANCO PAN,2028-08-01
CDB,Inflação,A,5.0,7.28,4,1066.15662497,BANCO C6 CONSIGNADO,2028-08-01
CDB,Inflação,BBB+,10.0,7.27,3,1061.04774603,FIBRA,2028-08-01
CDB,Inflação,brAAA,5.0,7.26,15,1212.05284134,BANCO PAN,2028-08-01
CDB,Inflação,BBB+,14.0,7.25,1,1119.12710835,FIBRA,2030-06-01
CDB,Inflação,brAAA,5.0,7.24,12,1211.67367215,BANCO PAN,2028-08-01
CDB,Inflação,BBB+,10.0,7.24,14,1429.34549134,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.24,9,1077.71509426,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.22,3,1079.11833704,FIBRA,2028-09-01
CDB,Inflação,brA,5.0,7.22,2,1457.1526314,PINE,2028-09-01
CDB,Inflação,brA,5.0,7.21,1,1456.67105089,PINE,2028-09-01
CDB,Inflação,A,7.0,7.2,17546,1.12494567,BMG,2029-05-01
CDB,Inflação,A,7.0,7.2,3,1065.67984159,BANCO C6 CONSIGNADO,2029-05-01
CDB,Inflação,brA,5.0,7.19,1,1405.07531261,PINE,2028-09-01
CDB,Inflação,brAAA,5.0,7.16,2,1057.80398317,BANCO PAN,2028-09-01
CDB,Inflação,BBB+,11.0,7.15,22,1346.84753758,FIBRA,2028-11-01
CDB,Inflação,AA+,5.0,7.11,2,1433.5352609,BANCO RODOBENS,2028-10-01
CDB,Inflação,BBB+,10.0,7.11,25,1323.0026768,FIBRA,2028-10-01
CDB,Inflação,BBB+,12.0,7.1,6,1076.32473635,FIBRA,2029-09-01
CDB,Inflação,BBB+,12.0,7.1,1,1168.36944557,FIBRA,2029-10-01
CDB,Inflação,BBB+,11.0,7.1,9,1319.90895746,FIBRA,2029-04-01
CDB,Inflação,BBB+,12.0,7.1,3,1089.92234857,FIBRA,2029-08-01
CDB,Inflação,,12.0,7.1,8,1204.06565217,SOCINAL CRED FINANC E,2030-06-01
CDB,Inflação,BBB+,16.0,7.1,20,1027.93111809,FIBRA,2032-08-01
CDB,Inflação,BBB+,15.0,7.1,2,1132.2416087,BANCO FIBRA,2031-09-01
CDB,Inflação,BBB+,11.0,7.1,28,1290.11570408,FIBRA,2029-02-01
CDB,Inflação,BBB+,12.0,7.1,5,1085.21533024,FIBRA,2029-07-01
CDB,Inflação,A,6.0,7.1,2636,1.32343633,BMG,2028-12-01
CDB,Inflação,brA,6.0,7.1,5,1366.15958207,PINE,2028-11-01
CDB,Inflação,BBB+,11.0,7.1,1,1134.94980967,FIBRA,2028-12-01
CDB,Inflação,BBB+,12.0,7.1,35,1060.46411223,FIBRA,2029-08-01
LCA,Inflação,brAAA,13.0,5.1,15,1021.68259127,BTG PACTUAL,2033-10-01
CDB,Pós-fixado,A-,7.0,0.0,2,995.41003869,BANCO MASTER,2028-10-01
CDB,Pós-fixado,A-,8.0,0.0,1,1080.66219895,BANCO MASTER,2029-04-01
CDB,Pós-fixado,A-,7.0,0.0,2,1165.55511869,BANCO MASTER,2028-10-01
CDB,Pós-fixado,A,2.0,0.0,6060,1.26248343,BMG,2025-07-01
CDB,Pós-fixado,A,2.0,0.0,5052,1.25912667,BMG,2025-07-01
CDB,Pós-fixado,A,3.0,125.0,645,1.30532234,BMG,2027-11-01
LCA,Pós-fixado,AAA,2.0,94.5,2772,1.08812639,BANCO ITAU,2025-07-01
LCI,Pós-fixado,brAAA,2.0,92.0,9168,0.01247622,BANCO SANTANDER,2027-03-01
LCA,Pré-fixado,AAA,8.0,12.1,61,1025.92666887,BANCO BOCOM BBM,2028-10-01
CDB,Inflação,A,2.0,8.27,157,1.68372643,BMG,2026-08-01
CDB,Inflação,A,2.0,8.19,668,1.60449112,BMG,2026-09-01
CDB,Inflação,A,3.0,8.1,1023,1.12281964,BMG,2027-01-01
CDB,Inflação,brAAA,3.0,8.1,1,1475.82346461,BANCO PAN,2027-01-01
CDB,Inflação,brAAA,3.0,8.1,2,1573.378623,BANCO PAN,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,3,1478.30146534,BANCO PAN,2026-12-01
CDB,Inflação,AA+,4.0,7.62,1,1425.69427881,BANCO RODOBENS,2027-10-01
CDB,Inflação,A,4.0,7.6,2349,1.47485366,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,1079,1.06271167,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,38863,1.08966865,BMG,2027-12-01
CDB,Inflação,A,7.0,7.55,9,1064.09580232,BANCO C6 CONSIGNADO,2029-05-01
LCA,Pós-fixado,AAA,2.0,94.5,240,1.04931245,BANCO ITAU,2025-12-01
CDB,Inflação,brA,2.0,8.71,7,1647.84578641,PINE,2026-03-01
CDB,Inflação,brA,2.0,8.65,10,1713.63517442,PINE,2026-04-01
CDB,Inflação,brA,2.0,8.61,12,1693.96534494,PINE,2026-04-01
CDB,Inflação,brBBB,7.0,8.41,6,1515.78095855,ORIGINAL,2026-06-01
CDB,Inflação,brA,2.0,8.38,1,1072.05059788,PINE,2026-07-01
CDB,Inflação,AA-.br,2.0,8.37,12,1512.86175057,AGIBANK,2026-07-01
CDB,Inflação,brA,2.0,8.33,17,1078.50268373,PINE,2026-07-01
CDB,Inflação,AA-.br,2.0,8.32,14,1492.44267244,AGIBANK,2026-07-01
CDB,Inflação,BBB+,7.0,8.25,4,1026.16816918,FIBRA,2026-09-01
CDB,Inflação,BBB+,7.0,8.24,1,1465.31127904,FIBRA,2026-08-01
CDB,Inflação,brA,2.0,8.17,143,1449.92743796,PINE,2026-09-01
CDB,Inflação,brA,3.0,8.1,2,1591.35238521,PINE,2027-02-01
CDB,Inflação,brA,3.0,8.1,1,1035.84447779,PINE,2027-01-01
CDB,Inflação,AA-.br,3.0,8.1,10,1042.34033264,AGIBANK,2027-01-01
CDB,Inflação,brA,2.0,8.1,7,1622.59316269,PINE,2026-11-01
CDB,Inflação,brA,3.0,8.1,2,1114.19390308,PINE,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,2,1511.46871622,FIBRA,2027-03-01
CDB,Inflação,brA,4.0,7.71,5,1496.88621099,PINE,2027-09-01
CDB,Inflação,AA-.br,4.0,7.61,66,1212.34731596,AGIBANK,2027-10-01
CDB,Inflação,brA,4.0,7.6,1,1307.03347154,PINE,2027-11-01
CDB,Inflação,brA,5.0,7.45,11,1091.70398401,PINE,2028-06-01
CDB,Inflação,BBB+,13.0,7.1,1,1259.98503474,FIBRA,2030-02-01
CDB,Inflação,brA,6.0,7.1,39,1125.4696677,PINE,2029-04-01
CDB,Pré-fixado,A-,12.0,19.0,394,1.59828007,BANCO MASTER,2028-01-01
CDB,Inflação,brAAA,1.0,8.76,3,1492.30816277,BANCO PAN,2026-02-01
CDB,Inflação,BBB+,7.0,8.69,1,1472.16975132,FIBRA,2026-03-01
CDB,Inflação,AA+,2.0,8.66,2,1067.40761864,BANCO RODOBENS,2026-03-01
CDB,Inflação,brA,2.0,8.65,20,1521.08214886,PINE,2026-04-01
CDB,Inflação,BBB+,7.0,8.65,10,1117.00062075,FIBRA,2026-04-01
CDB,Inflação,A,2.0,8.62,7655,1.7146309,BMG,2026-04-01
CDB,Inflação,A,2.0,8.36,3830,1.20563564,BMG,2026-07-01
CDB,Inflação,AAA,2.0,8.33,6,1077.94514577,HAITONG,2026-07-01
CDB,Inflação,A,2.0,8.32,36,1298.44832327,BANCO C6 CONSIGNADO,2026-07-01
CDB,Inflação,AA-.br,2.0,8.28,2,1530.98898254,AGIBANK,2026-08-01
CDB,Inflação,A,2.0,8.27,13,1053.67335595,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.27,1,1026.35650585,BANCO C6,2026-08-01
CDB,Inflação,A,2.0,8.27,1,1045.65160225,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.24,18,1251.25410125,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,brA,2.0,8.22,15,1466.2775852,PINE,2026-09-01
CDB,Inflação,BBB+,7.0,8.18,10,1112.35437175,FIBRA,2026-09-01
CDB,Inflação,brA,2.0,8.13,100,1647.66304147,PINE,2026-10-01
CDB,Inflação,brAAA,2.0,8.12,3,1592.27009843,BANCO PAN,2026-10-01
CDB,Inflação,AA-.br,3.0,8.1,6,1127.23668323,AGIBANK,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,12,1248.8431926,FIBRA,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,10,1539.75146726,BANCO PAN,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,10,1446.10294555,FIBRA,2027-03-01
CDB,Inflação,A,3.0,8.1,3,1339.57510507,BANCO C6 CONSIGNADO,2027-01-01
CDB,Inflação,brA,4.0,7.65,8,1066.00215166,PINE,2027-10-01
CDB,Inflação,BBB+,9.0,7.61,19,1409.98639068,FIBRA,2027-10-01
CDB,Inflação,A,4.0,7.61,2335,1.12320989,BMG,2027-10-01
CDB,Inflação,AA-.br,4.0,7.6,1,1140.00245495,AGIBANK,2028-01-01
CDB,Inflação,A,4.0,7.6,3754,1.53691187,BMG,2027-12-01
