product,indexer,ratingName,riskScore,minTax,quantityAvailable,puMinValue,bank,maturity_date
CDB,Inflação,brAAA,2.0,8.1,1,1444.08129085,BANCO PAN,2026-11-01
CDB,Inflação,BBB+,8.0,8.1,12,1252.01558873,FIBRA,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,5,1130.15575467,AGIBANK,2027-03-01
CDB,Inflação,brA,3.0,8.1,2,1576.98264144,PINE,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,69,1491.71191086,BANCO PAN,2027-01-01
CDB,Inflação,AA-.br,3.0,8.1,6,1150.70205265,AGIBANK,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,1,1119.88103666,FIBRA,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,21,1471.76009133,BANCO PAN,2027-01-01
CDB,Inflação,brAAA,3.0,8.1,4,1495.37575727,BANCO PAN,2027-02-01
CDB,Inflação,brAAA,3.0,8.1,25,1446.842669,BANCO PAN,2026-11-01
CDB,Inflação,A,4.0,7.84,3534,1.12565587,BMG,2027-08-01
CDB,Inflação,AA-.br,4.0,7.82,19,1529.99837618,AGIBANK,2027-08-01
CDB,Inflação,brA,4.0,7.8,1,1063.61381529,PINE,2027-08-01
CDB,Inflação,,8.0,7.68,18,1446.66112759,PINE,2027-09-01
CDB,Inflação,brA,4.0,7.67,8,1068.1462073,PINE,2027-10-01
CDB,Inflação,BBB+,9.0,7.63,18,1412.9083808,FIBRA,2027-10-01
CDB,Inflação,AA-.br,4.0,7.6,1,1142.01741151,AGIBANK,2027-12-01
CDB,Inflação,AA-.br,4.0,7.6,10,1133.39462913,AGIBANK,2028-01-01
CDB,Inflação,A,4.0,7.6,86127,1.57371179,BMG,2027-11-01
CDB,Inflação,brA,4.0,7.6,14,1477.74694832,PINE,2028-03-01
CDB,Inflação,BBB+,9.0,7.6,32,1346.77349555,FIBRA,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,2,1127.14929115,AGIBANK,2028-02-01
CDB,Inflação,brA,4.0,7.6,12,1062.40137541,PINE,2027-11-01
CDB,Inflação,BBB+,9.0,7.6,6,1344.78123311,FIBRA,2027-11-01
CDB,Inflação,A,4.0,7.6,342,1.13890894,BMG,2028-01-01
CDB,Inflação,A,4.0,7.6,4,1153.00294184,BANCO C6 CONSIGNADO,2027-11-01
CDB,Inflação,A,5.0,7.38,4381,1.37493714,BMG,2028-07-01
CDB,Inflação,BBB+,10.0,7.35,17,1072.79393717,FIBRA,2028-11-01
CDB,Inflação,BBB+,10.0,7.28,3,1080.31365649,FIBRA,2028-08-01
CDB,Inflação,brAAA,5.0,7.26,10,1217.29183173,BANCO PAN,2028-08-01
CDB,Inflação,BBB+,10.0,7.24,4,1075.84901732,FIBRA,2028-09-01
CDB,Inflação,BBB+,10.0,7.11,9,1326.25257946,FIBRA,2028-10-01
CDB,Inflação,BBB+,13.0,6.67,1,1140.17213902,FIBRA,2030-03-01
CDB,Inflação,BBB+,16.0,6.65,40,1104.48404059,FIBRA,2032-07-01
CDB,Inflação,BBB+,15.0,6.6,6,1076.5055597,FIBRA,2031-08-01
CDB,Pós-fixado,,12.0,125.0,3,1078.72415694,Banco Master,2030-09-01
CDB,Pós-fixado,,11.0,125.0,5,1131.38400999,Banco Master,2029-06-01
CDB,Pós-fixado,,11.0,125.0,1,1138.62508999,Banco Master,2029-06-01
CDB,Pós-fixado,,12.0,125.0,2,1094.72699999,Banco Master,2030-09-01
CDB,Pós-fixado,,11.0,125.0,24,1117.19974407,Banco Master,2029-07-01
CDB,Pós-fixado,,11.0,125.0,6,1075.0334474,Banco Master,2029-10-01
CDB,Pós-fixado,A-,10.0,125.0,9,1069.19764252,Banco Master,2030-08-01
CDB,Inflação,A,2.0,8.28,2986,1.62470666,BMG,2026-08-01
CDB,Inflação,A,2.0,8.28,3,1265.74312491,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,brAAA,2.0,8.26,33,1063.40975456,BANCO PAN,2026-08-01
CDB,Inflação,brA,2.0,8.14,31,1640.85475049,PINE,2026-10-01
CDB,Inflação,A,2.0,8.12,9951,1.11906652,BMG,2026-10-01
CDB,Inflação,brAAA,2.0,8.12,2,1618.52470439,BANCO PAN,2026-10-01
CDB,Inflação,AA-.br,3.0,8.1,1,1133.2158547,AGIBANK,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,7,1422.00565873,BANCO PAN,2026-11-01
CDB,Inflação,A,3.0,8.1,31271,1.06722697,BMG,2026-11-01
CDB,Inflação,BBB+,8.0,8.1,21,1477.90087177,FIBRA,2027-02-01
CDB,Inflação,brA,4.0,7.6,8,1061.3586308,PINE,2027-11-01
CDB,Inflação,A,4.0,7.6,3000,1.56310119,BMG,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,1,1135.11306694,AGIBANK,2028-01-01
CDB,Inflação,brA,4.0,7.6,100,1409.70736906,PINE,2028-03-01
CDB,Inflação,brAAA,5.0,7.34,1,1210.81333428,BANCO PAN,2028-08-01
CDB,Inflação,brAAA,7.0,7.04,36,1091.98423136,BANCO PAN,2029-06-01
CDB,Inflação,brA,7.0,6.88,1,1325.89332169,PINE,2029-10-01
CDB,Inflação,brA,7.0,6.84,1,1338.85971655,PINE,2029-10-01
CDB,Pós-fixado,,11.0,125.0,7,1052.96142968,Banco Master,2029-11-01
CDB,Pós-fixado,,11.0,125.0,2,1135.83458999,Banco Master,2029-06-01
CDB,Pós-fixado,,11.0,125.0,1,1057.26421591,Banco Master,2029-10-01
CDB,Pós-fixado,,12.0,125.0,2,1059.76882841,Banco Master,2030-10-01
CDB,Pós-fixado,A-,10.0,125.0,2,1076.54963227,Banco Master,2030-09-01
CDB,Pós-fixado,A-,10.0,125.0,1,1115.45312072,Banco Master,2030-05-01
CDB,Pós-fixado,A-,9.0,125.0,1,1069.34631745,Banco Master,2029-10-01
CDB,Pós-fixado,A-,10.0,125.0,1,1068.13439121,Banco Master,2030-08-01
CDB,Pós-fixado,,12.0,125.0,6,1025.63381174,Banco Master,2029-11-01
