product,indexer,ratingName,riskScore,minTax,quantityAvailable,puMinValue,bank,maturity_date
CDB,Pós-fixado,,11.0,111.5,5613,1000.0,NEON FINANCEIRA,2028-05-01
CDB,Pós-fixado,,8.0,111.0,1934,1000.0,AFINZ,2027-05-01
CDB,Pós-fixado,,8.0,108.0,519,1000.0,AFINZ,2026-05-01
CDB,Pós-fixado,brAAA,1.0,101.5,98746309,1.0,PAGBANK,2025-09-01
CDB,Pós-fixado,brAAA,1.0,101.25,99739830,1.0,PAGBANK,2025-08-01
CDB,Pós-fixado,brAAA,1.0,100.5,99874816,1.0,PAGBANK,2025-07-01
CDB,Pós-fixado,brAAA,1.0,100.0,395948,1000.0,BANCO XP,2027-05-01
CDB,Pós-fixado,brAAA,1.0,100.0,99732776,1.0,PAGBANK,2025-06-01
CDB,Pós-fixado,brAAA,1.0,100.0,132624,1000.0,BANCO VOLKSWAGEN,2026-05-01
CDB,Pós-fixado,,8.0,100.0,2990,1000.0,NEON FINANCEIRA,2025-08-01
CDB,Pós-fixado,brAAA,1.0,98.5,10000,1000.0,BANCO VOLKSWAGEN,2027-05-01
LCD,Pós-fixado,AAA,3.0,95.0,4678,1064.709456,,2027-12-01
LCA,Pós-fixado,AAA,5.0,94.0,94771,1000.0,BANCO COOPERATIVO SICOOB,2030-04-01
LCD,Pós-fixado,AAA,6.0,94.0,47335,999.0112862,,2029-05-01
LCD,Pós-fixado,AAA,2.0,94.0,4835,1059.124608,,2026-12-01
LCA,Pós-fixado,AAA,4.0,93.0,49886,1000.0,BANCO COOPERATIVO SICOOB,2029-04-01
LCD,Pós-fixado,brAAA,6.0,93.0,25872,10453.25797,,2030-03-01
LCD,Pós-fixado,AAA,2.0,93.0,4944,1058.034494,,2026-06-01
LCI,Pós-fixado,brAAA,2.0,92.0,1000,5000000.0,CEF,2027-05-01
LCD,Pós-fixado,brAAA,5.0,92.0,31906,10397.98684,,2029-03-01
LCA,Pós-fixado,AAA,3.0,91.0,49975,1000.0,BANCO COOPERATIVO SICOOB,2028-05-01
LCI,Pós-fixado,brAAA,2.0,91.0,1000,1000000.0,CEF,2027-05-01
LCI,Pós-fixado,brAAA,2.0,90.5,1000,500000.0,CEF,2027-05-01
LCA,Pós-fixado,AAA,2.0,90.0,49940,1000.0,BANCO COOPERATIVO SICOOB,2027-05-01
LCI,Pós-fixado,brAAA,2.0,90.0,999,250000.0,CEF,2027-05-01
LCA,Pós-fixado,AAA,2.0,89.0,49694,1000.0,BANCO COOPERATIVO SICOOB,2026-02-01
LCA,Pós-fixado,AAA,2.0,89.0,49896,1000.0,BANCO COOPERATIVO SICOOB,2026-05-01
CDB,Pós-fixado,,11.0,116.0,19768,1000.0,DM FINANCEIRA,2029-05-01
CDB,Pós-fixado,,11.0,113.0,3912,1000.0,PERNAMBUCANAS FINANCIADOR,2028-05-01
CDB,Pós-fixado,,11.0,113.0,19943,1000.0,DM FINANCEIRA,2028-05-01
CDB,Pós-fixado,,8.0,112.0,1272,1000.0,DM FINANCEIRA,2027-05-01
CDB,Pós-fixado,brBBB,8.0,110.0,9708,1000.0,ORIGINAL,2028-05-01
CDB,Pós-fixado,,8.0,110.0,3898,1000.0,PERNAMBUCANAS FINANCIADOR,2027-05-01
CDB,Pós-fixado,brBBB,7.0,109.0,3737,1000.0,ORIGINAL,2027-05-01
CDB,Pós-fixado,,11.0,108.0,20000,1000.0,MIDWAY,2028-05-01
CDB,Pós-fixado,,12.0,108.0,20000,1000.0,MIDWAY,2030-05-01
CDB,Pós-fixado,,11.0,108.0,20000,1000.0,MIDWAY,2029-05-01
LCA,Pós-fixado,brBBB,7.0,93.0,24307,1000.0,ORIGINAL,2027-05-01
LCA,Pós-fixado,brBBB,7.0,92.5,24587,1000.0,ORIGINAL,2026-11-01
LCA,Pós-fixado,brBBB,7.0,92.0,24590,1000.0,ORIGINAL,2026-05-01
CDB,Inflação,A,2.0,8.61,47168,1.79432503,BMG,2026-05-01
CDB,Inflação,A,4.0,7.86,337,1.51272995,BMG,2027-08-01
CDB,Inflação,A,4.0,7.61,9041,1.58037045,BMG,2027-11-01
CDB,Pós-fixado,A,2.0,135.0,315,1.3275059,BMG,2025-07-01
CDB,Inflação,,11.0,7.34,14,1275.90561133,SOCINAL CRED FINANC E,2028-08-01
CDB,Inflação,BBB+,11.0,7.1,1,1323.11453868,FIBRA,2028-11-01
CDB,Pré-fixado,A,2.0,18.0,12062,1.43944152,BMG,2025-08-01
CDB,Pré-fixado,A,3.0,16.25,25036,1.40743706,BMG,2026-07-01
CDB,Pré-fixado,brAAA,9.0,15.0,2,101.47748831,BANCO BV,2029-03-01
CDB,Inflação,A,2.0,10.1,648,1.35458999,BMG,2025-06-01
CDB,Inflação,A,2.0,9.52,93,1.1997513,BMG,2025-08-01
CDB,Inflação,A,2.0,8.1,55840,1.11130375,BMG,2026-11-01
CDB,Inflação,A,4.0,7.61,10018,1.11733853,BMG,2027-11-01
CDB,Inflação,A,5.0,7.6,39266,1.11584093,BMG,2028-05-01
CDB,Inflação,A,4.0,7.6,91534,1.57804308,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,85570,1.42354666,BMG,2028-02-01
CDB,Inflação,A,4.0,7.6,86,1.53310965,BMG,2027-12-01
CDB,Inflação,A,5.0,7.45,234,1.39180441,BMG,2028-07-01
CDB,Inflação,A,5.0,7.4,2141,1.3761818,BMG,2028-07-01
CDB,Pós-fixado,A,3.0,120.0,2606,1.24497155,BMG,2028-04-01
CDB,Pré-fixado,,11.0,16.01,101,1.044962,BANCO C6,2026-11-01
CDB,Inflação,BBB+,7.0,8.28,10,1063.47693732,FIBRA,2026-08-01
CDB,Inflação,BBB+,8.0,8.1,6,1507.65775652,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,91,1478.3673412,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,48,1089.81423592,FIBRA,2026-12-01
CDB,Inflação,brBBB,8.0,8.1,18,1389.8952254,ORIGINAL,2027-02-01
CDB,Inflação,BBB+,8.0,8.1,153,1450.80299638,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,11,1338.91783967,FIBRA,2026-11-01
CDB,Inflação,BBB+,8.0,8.1,3,1497.33872093,FIBRA,2027-04-01
CDB,Inflação,brBBB,8.0,8.1,5,1403.43379276,ORIGINAL,2027-02-01
CDB,Inflação,BBB+,8.0,8.1,21,1117.59698728,FIBRA,2027-04-01
CDB,Inflação,BBB+,8.0,8.1,23,1496.55947805,FIBRA,2027-03-01
CDB,Inflação,AA-.br,4.0,7.81,4,1571.74594542,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.81,14,1559.32457819,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.8,17,1552.45016998,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.8,1,1548.88850267,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.79,41,1529.43111352,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.7,21,1220.04845149,AGIBANK,2027-10-01
CDB,Inflação,BBB+,9.0,7.64,91,1100.7494243,FIBRA,2027-10-01
CDB,Inflação,BBB+,9.0,7.63,5,1437.04582888,FIBRA,2027-10-01
CDB,Inflação,BBB+,9.0,7.6,5,1163.27453164,FIBRA,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,1,1157.21499544,AGIBANK,2027-12-01
CDB,Inflação,AA-.br,4.0,7.6,2,1154.45681897,AGIBANK,2027-12-01
CDB,Inflação,AA-.br,4.0,7.6,4,1203.56061064,AGIBANK,2027-11-01
CDB,Inflação,BBB+,9.0,7.6,40,1094.46426673,FIBRA,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,10,1202.82309961,AGIBANK,2027-11-01
CDB,Inflação,BBB+,10.0,7.55,6,1094.30885812,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.53,2,1111.2536572,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.48,66,1094.41909746,FIBRA,2028-06-01
CDB,Inflação,,11.0,7.34,1,1154.34509992,SOCINAL CRED FINANC E,2028-08-01
CDB,Inflação,BBB+,10.0,7.32,15,1136.80474781,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.31,3,1064.39943396,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.28,10,1435.08461382,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.14,25,1327.39770716,FIBRA,2028-10-01
CDB,Inflação,BBB+,11.0,7.1,20,1295.73925316,FIBRA,2029-02-01
CDB,Inflação,BBB+,11.0,7.1,1,1139.89257736,FIBRA,2028-12-01
CDB,Inflação,BBB+,11.0,7.1,9,1325.53826496,FIBRA,2029-04-01
CDB,Inflação,BBB+,12.0,6.95,5,1079.83680322,FIBRA,2029-10-01
CDB,Inflação,BBB+,12.0,6.95,35,1071.44027717,FIBRA,2029-08-01
CDB,Inflação,BBB+,12.0,6.92,6,1088.95940631,FIBRA,2029-09-01
CDB,Inflação,BBB+,16.0,6.6,43,1067.85564826,FIBRA,2032-08-01
CDB,Inflação,A,2.0,8.45,15008,1.36585101,BMG,2026-06-01
CDB,Inflação,AA-.br,3.0,8.1,4,1136.36909876,AGIBANK,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,2,1514.04452814,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,5,1511.18242971,FIBRA,2027-01-01
CDB,Inflação,AA-.br,3.0,8.1,112,1137.48986328,AGIBANK,2027-03-01
CDB,Inflação,AA-.br,4.0,7.84,18,1524.62956881,AGIBANK,2027-08-01
CDB,Inflação,A,4.0,7.81,113,1.06240799,BMG,2027-08-01
CDB,Inflação,AA-.br,4.0,7.79,1,1530.16292226,AGIBANK,2027-08-01
CDB,Inflação,A,4.0,7.6,2072,1.44406481,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,439,1.42313292,BMG,2028-02-01
CDB,Inflação,AA-.br,4.0,7.6,2,1159.47779597,AGIBANK,2027-12-01
CDB,Inflação,BBB+,9.0,7.6,33,1116.33028381,FIBRA,2028-05-01
CDB,Inflação,A,4.0,7.6,2501,1.11708367,BMG,2027-11-01
CDB,Inflação,BBB+,10.0,7.52,6,1115.90143884,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.28,9,1081.13489728,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.28,14,1433.87418231,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.26,3,1082.44523528,FIBRA,2028-09-01
CDB,Inflação,A,6.0,7.1,1882,1.3289237,BMG,2028-12-01
CDB,Inflação,BBB+,12.0,6.99,5,1094.61200147,FIBRA,2029-07-01
CDB,Inflação,BBB+,12.0,6.98,3,1099.72321678,FIBRA,2029-08-01
CDB,Inflação,BBB+,15.0,6.6,2,1171.02157107,BANCO FIBRA,2031-09-01
CDB,Pré-fixado,A,4.0,15.96,1185,1.39452718,BMG,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,14,1471.66128767,BANCO PAN,2027-02-01
CDB,Inflação,A,3.0,8.1,1348,1.6787679,BMG,2027-04-01
CDB,Inflação,brAAA,3.0,8.1,5,1494.83969948,BANCO PAN,2027-01-01
CDB,Inflação,A,4.0,7.6,252,1.12667844,BMG,2028-02-01
CDB,Inflação,A,4.0,7.6,3513,1.47723399,BMG,2028-02-01
CDB,Inflação,A,4.0,7.6,85430,1.57682338,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,77175,1.58269539,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,175,1.06768335,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,2248,1.4818384,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,3754,1.54380401,BMG,2027-12-01
CDB,Inflação,brAAA,5.0,7.28,11,1218.90091079,BANCO PAN,2028-08-01
CDB,Inflação,brAAA,5.0,7.28,12,1215.48436976,BANCO PAN,2028-08-01
CDB,Inflação,A,6.0,7.2,2,1075.85908938,BANCO C6 CONSIGNADO,2029-05-01
CDB,Pós-fixado,A,2.0,135.0,188,1.28334608,BMG,2025-06-01
LCI,Pós-fixado,AA-.br,2.0,101.0,6,1089.90947414,POUPEX,2026-01-01
CDB,Inflação,BBB+,7.0,8.27,20,1485.58039319,FIBRA,2026-08-01
CDB,Inflação,BBB+,7.0,8.21,10,1117.20780607,FIBRA,2026-09-01
CDB,Inflação,brA,2.0,8.2,142,1456.19417838,PINE,2026-09-01
CDB,Inflação,brA,2.0,8.18,7,1688.57110257,PINE,2026-10-01
CDB,Inflação,brA,2.0,8.16,100,1655.11345729,PINE,2026-10-01
CDB,Inflação,brA,2.0,8.15,71,1638.21861394,PINE,2026-10-01
CDB,Inflação,brA,2.0,8.12,7,1629.55519591,PINE,2026-11-01
CDB,Inflação,brA,2.0,8.12,15,1458.19217963,PINE,2026-11-01
CDB,Inflação,brA,3.0,8.1,15,1683.55883821,PINE,2027-04-01
CDB,Inflação,AA-.br,2.0,8.1,9,1188.99165759,AGIBANK,2026-11-01
CDB,Inflação,brA,3.0,8.1,5,1624.12579899,PINE,2027-04-01
CDB,Inflação,BBB+,8.0,8.1,10,1452.67918301,FIBRA,2027-03-01
CDB,Inflação,brA,2.0,8.1,10,1325.69338006,PINE,2026-11-01
CDB,Inflação,,8.0,8.1,20,1061.18390287,FIBRA,2026-12-01
CDB,Inflação,brA,3.0,8.1,16,1655.07393157,PINE,2027-01-01
CDB,Inflação,brA,3.0,8.1,2,1119.41311944,PINE,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,9,1047.40541894,AGIBANK,2027-01-01
CDB,Inflação,BBB+,8.0,8.1,12,1254.60605255,FIBRA,2027-03-01
CDB,Inflação,brA,3.0,8.1,2,1580.22463821,PINE,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,6,1153.0248544,AGIBANK,2026-12-01
CDB,Inflação,AA-.br,2.0,8.1,1,1195.63809217,AGIBANK,2026-11-01
CDB,Inflação,brA,4.0,7.82,1,1065.24443367,PINE,2027-08-01
CDB,Inflação,,8.0,7.7,18,1448.91334898,PINE,2027-09-01
CDB,Inflação,brA,4.0,7.68,8,1069.99960047,PINE,2027-10-01
CDB,Inflação,BBB+,9.0,7.65,18,1415.07288247,FIBRA,2027-10-01
CDB,Inflação,AA-.br,4.0,7.64,58,1217.18306848,AGIBANK,2027-10-01
CDB,Inflação,brA,4.0,7.61,16,1312.59024785,PINE,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,1,1135.59892457,AGIBANK,2028-01-01
CDB,Inflação,AA-.br,4.0,7.6,2,1139.65991278,AGIBANK,2028-03-01
CDB,Inflação,brA,4.0,7.6,1,1433.27845229,PINE,2028-03-01
CDB,Inflação,brA,4.0,7.6,68,1127.42484689,PINE,2028-03-01
CDB,Inflação,AA-.br,4.0,7.6,1,1144.28098795,AGIBANK,2027-12-01
CDB,Inflação,brA,4.0,7.6,12,1064.43148129,PINE,2027-11-01
CDB,Inflação,BBB+,9.0,7.6,6,1347.37289252,FIBRA,2027-11-01
