product,indexer,ratingName,riskScore,minTax,quantityAvailable,puMinValue,bank,maturity_date
CDB,Inflação,AA-.br,4.0,7.81,1,1528.57875057,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.79,14,1556.03973334,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.79,4,1568.38127189,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.78,2,1545.65341329,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.78,19,1549.20878233,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.77,6,1526.80895167,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.77,61,1526.16604119,AGIBANK,2027-08-01
CDB,Inflação,BBB+,9.0,7.65,1,1059.8961424,FIBRA,2027-10-01
CDB,Inflação,BBB+,9.0,7.61,12,1434.16497203,FIBRA,2027-10-01
CDB,Inflação,AA-.br,4.0,7.6,4,1200.58529709,AGIBANK,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,10,1199.90533041,AGIBANK,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,2,1151.7052259,AGIBANK,2027-12-01
CDB,Inflação,AA-.br,4.0,7.6,2,1156.61145476,AGIBANK,2027-12-01
CDB,Inflação,AA-.br,4.0,7.6,2,1136.84256317,AGIBANK,2028-03-01
CDB,Inflação,brA,4.0,7.6,1,1429.80165171,PINE,2028-03-01
CDB,Inflação,AA-.br,4.0,7.6,3,1154.45681897,AGIBANK,2027-12-01
CDB,Inflação,BBB+,9.0,7.6,69,1113.62933461,FIBRA,2028-05-01
CDB,Inflação,BBB+,10.0,7.59,1,1432.02859184,FIBRA,2028-05-01
CDB,Inflação,BBB+,10.0,7.52,10,1092.59982131,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.5,9,1113.854206,FIBRA,2028-06-01
CDB,Inflação,brA,5.0,7.42,5,1394.25957612,PINE,2028-07-01
CDB,Inflação,brA,5.0,7.37,4,1090.87785298,PINE,2028-07-01
CDB,Inflação,BBB+,10.0,7.3,19,1134.79838752,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.29,3,1062.56793744,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.26,14,1431.32089192,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.26,9,1079.2089224,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.24,3,1080.55915622,FIBRA,2028-09-01
CDB,Inflação,brA,5.0,7.23,1,1458.51818881,PINE,2028-09-01
CDB,Inflação,brA,5.0,7.21,1,1407.1247795,PINE,2028-09-01
CDB,Inflação,BBB+,10.0,7.12,25,1325.2582808,FIBRA,2028-10-01
CDB,Inflação,BBB+,11.0,7.1,9,1322.45335116,FIBRA,2029-04-01
CDB,Inflação,brA,6.0,7.1,5,1368.89764451,PINE,2028-11-01
CDB,Inflação,BBB+,11.0,7.1,1,1137.23019004,FIBRA,2028-12-01
CDB,Inflação,BBB+,12.0,6.98,5,1092.47731175,FIBRA,2029-07-01
CDB,Inflação,BBB+,12.0,6.97,3,1097.61853472,FIBRA,2029-08-01
CDB,Inflação,BBB+,12.0,6.94,35,1069.3672066,FIBRA,2029-08-01
CDB,Inflação,BBB+,12.0,6.91,6,1086.84123676,FIBRA,2029-09-01
CDB,Inflação,BBB+,16.0,6.6,43,1065.45838929,FIBRA,2032-08-01
CDB,Inflação,BBB+,15.0,6.6,2,1168.50669367,BANCO FIBRA,2031-09-01
CDB,Pré-fixado,AAA.br,3.0,16.23,777,1.05032033,NUBANK,2026-07-01
CDB,Inflação,A,2.0,8.28,103209,1.65636584,BMG,2026-08-01
CDB,Inflação,A,2.0,8.28,3,1055.900506,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.28,1,1047.86179672,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.26,53,1253.6559095,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.21,447,1.60766942,BMG,2026-09-01
CDB,Inflação,brAAA,2.0,8.16,1,1058.83355831,BANCO PAN,2026-10-01
CDB,Inflação,brAAA,2.0,8.13,3,1595.6519446,BANCO PAN,2026-10-01
CDB,Inflação,brAAA,2.0,8.11,10,1607.90689542,BANCO PAN,2026-10-01
CDB,Inflação,brAAA,3.0,8.1,1,1478.76527984,BANCO PAN,2027-01-01
CDB,Inflação,brAAA,3.0,8.1,23,1552.35189886,BANCO PAN,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,10,1542.9611122,BANCO PAN,2027-03-01
CDB,Inflação,A,3.0,8.1,6406,1.6744638,BMG,2027-04-01
CDB,Inflação,brAAA,3.0,8.1,21,1467.88817878,BANCO PAN,2027-02-01
CDB,Inflação,brAAA,3.0,8.1,2,1576.92462612,BANCO PAN,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,3,1481.6060103,BANCO PAN,2026-12-01
CDB,Inflação,A,3.0,8.1,1,1342.58843284,BANCO C6 CONSIGNADO,2027-01-01
CDB,Inflação,AA+,4.0,7.63,1,1428.48518388,BANCO RODOBENS,2027-10-01
CDB,Inflação,A,4.0,7.62,2335,1.1252915,BMG,2027-10-01
CDB,Inflação,A,4.0,7.6,106148,1.57878282,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,3754,1.53998757,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,2349,1.47830651,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,3513,1.47358213,BMG,2028-02-01
CDB,Inflação,A,4.0,7.6,495,1.06502837,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,38863,1.092156,BMG,2027-12-01
CDB,Inflação,brAAA,5.0,7.26,10,1216.70465667,BANCO PAN,2028-08-01
CDB,Inflação,A,7.0,7.2,8,1073.41232313,BANCO C6 CONSIGNADO,2029-05-01
CDB,Pós-fixado,AAA.br,1.0,130.0,4010,1.00787242,NUBANK,2026-01-01
CDB,Inflação,brA,2.0,8.66,1,1524.11779725,PINE,2026-04-01
CDB,Inflação,BBB+,7.0,8.66,3,1119.31675641,FIBRA,2026-04-01
CDB,Inflação,BBB+,7.0,8.25,1,1468.23465893,FIBRA,2026-08-01
CDB,Inflação,brA,3.0,8.25,13,1059.85362495,PINE,2026-12-01
CDB,Inflação,brA,2.0,8.24,15,1468.98230527,PINE,2026-09-01
CDB,Inflação,brA,2.0,8.19,143,1452.61787316,PINE,2026-09-01
CDB,Inflação,BBB+,7.0,8.19,10,1114.62332158,FIBRA,2026-09-01
CDB,Inflação,brA,2.0,8.14,100,1651.43231988,PINE,2026-10-01
CDB,Inflação,,8.0,8.1,20,1058.46318964,FIBRA,2026-12-01
CDB,Inflação,brA,3.0,8.1,1,1132.19707317,PINE,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,5,1129.57564918,AGIBANK,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,12,1251.45543081,FIBRA,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,10,1044.68950778,AGIBANK,2027-01-01
CDB,Inflação,BBB+,8.0,8.1,1,1086.54798624,FIBRA,2026-11-01
CDB,Inflação,BBB+,8.0,8.1,10,1449.02202526,FIBRA,2027-03-01
CDB,Inflação,brA,3.0,8.1,2,1619.96179267,PINE,2027-04-01
CDB,Inflação,brA,2.0,8.1,7,1625.89073924,PINE,2026-11-01
CDB,Inflação,brA,3.0,8.1,20,1650.74875883,PINE,2027-01-01
CDB,Inflação,brA,3.0,8.1,2,1576.17317903,PINE,2027-03-01
CDB,Inflação,brA,3.0,8.1,2,1116.54311758,PINE,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,2,1514.6483331,FIBRA,2027-03-01
CDB,Inflação,brA,4.0,7.67,8,1067.62473605,PINE,2027-10-01
CDB,Inflação,BBB+,9.0,7.63,18,1412.29413928,FIBRA,2027-10-01
CDB,Inflação,AA-.br,4.0,7.63,66,1214.37892035,AGIBANK,2027-10-01
CDB,Inflação,brA,4.0,7.6,12,1061.89444861,PINE,2027-11-01
CDB,Inflação,brA,4.0,7.6,70,1124.63774354,PINE,2028-03-01
CDB,Inflação,AA-.br,4.0,7.6,10,1132.84422715,AGIBANK,2028-01-01
CDB,Inflação,brA,4.0,7.6,1,1309.64287485,PINE,2027-11-01
CDB,Inflação,AA-.br,4.0,7.6,2,1126.6114778,AGIBANK,2028-02-01
CDB,Inflação,AA-.br,4.0,7.6,1,1141.45222109,AGIBANK,2027-12-01
CDB,Inflação,brA,5.0,7.47,11,1093.37280076,PINE,2028-06-01
CDB,Inflação,BBB+,10.0,7.43,4,1110.24688636,FIBRA,2028-07-01
CDB,Inflação,BBB+,10.0,7.41,6,1440.3462582,FIBRA,2028-07-01
CDB,Inflação,BBB+,10.0,7.28,3,1079.78072575,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.24,4,1075.401767,FIBRA,2028-09-01
CDB,Inflação,brA,5.0,7.23,2,1459.41728482,PINE,2028-09-01
CDB,Inflação,BBB+,11.0,7.15,22,1349.76714884,FIBRA,2028-11-01
CDB,Inflação,brA,6.0,7.1,39,1127.81911572,PINE,2029-04-01
CDB,Inflação,BBB+,16.0,6.65,40,1104.04395744,FIBRA,2032-07-01
