product,indexer,ratingName,riskScore,minTax,quantityAvailable,puMinValue,bank,maturity_date
CDB,Inflação,BBB+,7.0,8.22,5,1473.29838046,FIBRA,2026-09-01
CDB,Inflação,BBB+,7.0,8.15,3,1112.8222627,FIBRA,2026-10-01
CDB,Inflação,BBB+,8.0,8.1,23,1070.49649419,FIBRA,2026-12-01
CDB,Inflação,AA-.br,3.0,8.1,16,1151.36923572,AGIBANK,2026-11-01
CDB,Inflação,BBB+,10.0,7.45,2,1077.00075623,FIBRA,2028-10-01
CDB,Inflação,,11.0,7.31,19,1271.95567363,SOCINAL CRED FINANC E,2028-08-01
CDB,Inflação,BBB+,10.0,7.25,10,1430.74823031,FIBRA,2028-08-01
CDB,Inflação,A.br,,7.25,6,1048.50901297,BS2,2029-01-01
CDB,Inflação,BBB+,11.0,7.1,5,1313.96825999,FIBRA,2029-04-01
CDB,Inflação,BBB+,11.0,7.1,43,1344.48664023,FIBRA,2029-04-01
CDB,Inflação,BBB+,11.0,7.1,8,1131.69934029,FIBRA,2028-12-01
CDB,Inflação,BBB+,12.0,7.1,5,1069.11927428,FIBRA,2029-10-01
CDB,Inflação,BBB+,13.0,7.1,1,1124.40668961,FIBRA,2029-12-01
CDB,Pré-fixado,AAA.br,2.0,17.51,232,1.05964903,NUBANK,2025-09-01
CDB,Inflação,A,2.0,10.1,14008,1.24750518,BMG,2025-06-01
CDB,Inflação,A,4.0,7.6,3643,1.56078877,BMG,2027-11-01
CDB,Inflação,A,5.0,7.58,10609,1.11417273,BMG,2028-05-01
CDB,Inflação,A,5.0,7.41,39442,1.38818746,BMG,2028-07-01
CDB,Inflação,A,5.0,7.35,1,1065.93684483,BANCO C6 CONSIGNADO,2028-08-01
CDB,Inflação,A,7.0,7.2,17031,1.12554515,BMG,2029-05-01
CDB,Inflação,AA-.br,2.0,8.27,27,1539.02537662,AGIBANK,2026-08-01
CDB,Inflação,BBB+,7.0,8.21,6,1467.37990108,FIBRA,2026-09-01
CDB,Inflação,BBB+,8.0,8.1,1,1495.62611912,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,65,1085.31846495,FIBRA,2026-12-01
CDB,Inflação,brBBB,8.0,8.1,26,1384.25040793,ORIGINAL,2027-02-01
CDB,Inflação,BBB+,8.0,8.1,7,1319.39766211,FIBRA,2026-11-01
CDB,Inflação,AA-.br,4.0,7.76,1,1533.96032195,AGIBANK,2027-08-01
CDB,Inflação,BBB+,10.0,7.42,1,1100.66445213,FIBRA,2028-07-01
CDB,Inflação,,11.0,7.31,1,1150.77059543,SOCINAL CRED FINANC E,2028-08-01
CDB,Inflação,BBB+,12.0,7.1,1,1168.93672638,FIBRA,2029-10-01
CDB,Inflação,BBB+,11.0,7.1,28,1290.703279,FIBRA,2029-02-01
CDB,Inflação,BBB+,11.0,7.1,2,1317.97217035,FIBRA,2028-11-01
LCA,Pré-fixado,brAAA,2.0,13.77,11,102.19059625,BANCO BV,2026-02-01
CDB,Inflação,brAAA,3.0,8.1,7,1498.90951887,BANCO PAN,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,2,1509.35759537,BANCO PAN,2027-03-01
CDB,Inflação,A,4.0,7.6,107,1.11183855,BMG,2027-11-01
CDB,Inflação,brAAA,5.0,7.3,2,1200.00304667,BANCO PAN,2028-08-01
CDB,Inflação,brAAA,5.0,7.29,94,1202.14250077,BANCO PAN,2028-08-01
CDB,Inflação,AA+,5.0,7.11,2,1434.34076984,BANCO RODOBENS,2028-10-01
CDB,Pré-fixado,A-,12.0,19.0,725,1.21210677,BANCO MASTER,2028-03-01
LCA,Pré-fixado,brBBB,7.0,13.9,90297,0.01296371,ORIGINAL,2025-10-01
CDB,Inflação,BBB+,7.0,8.25,38,1059.35490928,FIBRA,2026-08-01
CDB,Inflação,BBB+,7.0,8.2,3,1114.08515148,FIBRA,2026-09-01
CDB,Inflação,BBB+,7.0,8.11,9,1569.47935784,FIBRA,2026-10-01
CDB,Inflação,BBB+,8.0,8.1,5,1491.16180181,FIBRA,2027-04-01
CDB,Inflação,BBB+,8.0,8.1,11,1333.42962201,FIBRA,2026-11-01
CDB,Inflação,brBBB,8.0,8.1,7,1397.56687991,ORIGINAL,2027-02-01
CDB,Inflação,BBB+,8.0,8.1,6,1501.35512803,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,153,1444.74910563,FIBRA,2027-03-01
CDB,Inflação,BBB+,7.0,8.1,5,1195.98265026,FIBRA,2026-11-01
CDB,Inflação,AA-.br,3.0,8.1,1,1133.18875293,AGIBANK,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,22,1112.9913701,FIBRA,2027-04-01
CDB,Inflação,AA-.br,4.0,7.76,16,1547.53528488,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.7,21,1215.05183236,AGIBANK,2027-10-01
CDB,Inflação,BBB+,9.0,7.61,94,1097.04348687,FIBRA,2027-10-01
CDB,Inflação,AA-.br,4.0,7.6,10,1198.15807264,AGIBANK,2027-11-01
CDB,Inflação,BBB+,9.0,7.6,5,1158.58206811,FIBRA,2027-11-01
CDB,Inflação,BBB+,9.0,7.6,40,1090.17972558,FIBRA,2027-11-01
CDB,Inflação,BBB+,9.0,7.6,12,1432.21516162,FIBRA,2027-10-01
CDB,Inflação,BBB+,10.0,7.58,11,1170.33968474,FIBRA,2028-05-01
CDB,Inflação,BBB+,10.0,7.49,4,1108.12242553,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.45,1,1075.28444506,FIBRA,2028-10-01
CDB,Inflação,BBB+,10.0,7.44,52,1091.30766894,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.28,3,1061.24252849,FIBRA,2028-08-01
CDB,Inflação,BBB+,14.0,7.25,1,1119.7670756,FIBRA,2030-06-01
CDB,Inflação,BBB+,10.0,7.11,25,1323.64995999,FIBRA,2028-10-01
CDB,Inflação,BBB+,11.0,7.1,9,1320.45959876,FIBRA,2029-04-01
CDB,Inflação,BBB+,11.0,7.1,1,1135.48948315,FIBRA,2028-12-01
CDB,Pós-fixado,A-,8.0,0.0,1,1081.42104822,BANCO MASTER,2029-04-01
CDB,Inflação,brAAA,3.0,8.1,43,1432.23211518,BANCO PAN,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,1,1475.25474359,BANCO PAN,2027-02-01
CDB,Inflação,A,4.0,7.6,1127,1.57177126,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,18158,1.11423298,BMG,2027-10-01
CDB,Inflação,brAAA,5.0,7.37,5,1144.05844723,BANCO PAN,2028-07-01
CDB,Pré-fixado,A-,12.0,19.0,356,1.38446382,BANCO MASTER,2028-01-01
CDB,Inflação,BBB+,8.0,8.1,91,1472.32799917,FIBRA,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,1,1149.02509627,AGIBANK,2026-12-01
CDB,Inflação,BBB+,8.0,8.1,25,1244.30077767,FIBRA,2027-03-01
CDB,Inflação,AA-.br,4.0,7.8,1,1526.45881371,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.77,2,1543.65574937,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.6,1,1198.80364113,AGIBANK,2027-11-01
CDB,Inflação,BBB+,9.0,7.6,2,1410.10814811,FIBRA,2028-04-01
CDB,Inflação,AA-.br,4.0,7.6,3,1152.805069,AGIBANK,2027-12-01
CDB,Inflação,BBB+,12.0,7.1,35,1060.9612839,FIBRA,2029-08-01
CDB,Inflação,AA-.br,2.0,8.3,1,1560.27940308,AGIBANK,2026-08-01
CDB,Inflação,BBB+,7.0,8.18,5,1110.45628998,FIBRA,2026-09-01
CDB,Inflação,BBB+,8.0,8.1,1,1306.66322714,FIBRA,2027-01-01
CDB,Inflação,BBB+,8.0,8.1,35,1490.38577714,FIBRA,2027-03-01
CDB,Inflação,AA-.br,4.0,7.78,14,1553.86696842,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.77,4,1566.5818642,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.75,61,1524.47582253,AGIBANK,2027-08-01
CDB,Inflação,BBB+,9.0,7.64,1,1058.46260522,FIBRA,2027-10-01
CDB,Inflação,AA-.br,4.0,7.6,2,1149.68711596,AGIBANK,2027-12-01
CDB,Inflação,A,4.0,7.6,208471,1.4179202,BMG,2028-02-01
CDB,Inflação,A,4.0,7.6,509,1.0808603,BMG,2027-12-01
CDB,Inflação,AA+,4.0,7.6,1,1316.99461708,BANCO RODOBENS,2027-12-01
CDB,Inflação,BBB+,10.0,7.51,10,1091.21224425,FIBRA,2028-06-01
CDB,Inflação,AA+,5.0,7.44,128,1249.4329035,BANCO RODOBENS,2028-06-01
CDB,Inflação,BBB+,10.0,7.29,19,1133.13566334,FIBRA,2028-08-01
CDB,Inflação,brAAA,5.0,7.27,15,1212.34693506,BANCO PAN,2028-08-01
CDB,Inflação,brAAA,5.0,7.16,2,1058.35850037,BANCO PAN,2028-09-01
CDB,Inflação,BBB+,16.0,7.1,20,1028.51375459,FIBRA,2032-08-01
CDB,Inflação,AA-.br,2.0,8.36,13,1494.4440326,AGIBANK,2026-07-01
CDB,Inflação,BBB+,8.0,8.1,2,1507.83845921,FIBRA,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,5,1251.4219418,BANCO PAN,2027-03-01
CDB,Inflação,A,3.0,8.1,1,1277.71467958,BANCO C6 CONSIGNADO,2027-03-01
CDB,Inflação,AA-.br,4.0,7.81,116,1519.44373948,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.6,1,1153.77962907,AGIBANK,2027-12-01
CDB,Inflação,A,4.0,7.6,9082,1.13347213,BMG,2028-05-01
CDB,Inflação,A,4.0,7.6,439,1.4175081,BMG,2028-02-01
CDB,Inflação,A,4.0,7.6,4558,1.43832552,BMG,2027-12-01
CDB,Inflação,BBB+,9.0,7.6,69,1111.88875972,FIBRA,2028-05-01
CDB,Inflação,BBB+,10.0,7.48,9,1112.55141383,FIBRA,2028-06-01
CDB,Inflação,BBB+,10.0,7.24,14,1429.98478438,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.24,9,1078.20070889,FIBRA,2028-08-01
CDB,Inflação,BBB+,10.0,7.23,3,1079.24674011,FIBRA,2028-09-01
CDB,Inflação,BBB+,12.0,7.1,6,1076.93424618,FIBRA,2029-09-01
CDB,Inflação,BBB+,12.0,7.1,3,1090.39467917,FIBRA,2029-08-01
CDB,Inflação,BBB+,15.0,7.1,2,1132.79514192,BANCO FIBRA,2031-09-01
CDB,Inflação,A,6.0,7.1,2636,1.32405519,BMG,2028-12-01
CDB,Inflação,brAAA,3.0,8.1,2,1496.9439396,BANCO PAN,2026-12-01
CDB,Inflação,brAAA,3.0,8.1,61,1490.64457946,BANCO PAN,2026-12-01
CDB,Inflação,brAAA,3.0,8.1,9,1493.54989869,BANCO PAN,2026-12-01
CDB,Inflação,A,4.0,7.71,205,1.52183944,BMG,2027-09-01
CDB,Inflação,A,4.0,7.6,283,1.1187754,BMG,2028-03-01
CDB,Inflação,A,4.0,7.6,1125,1.14291226,BMG,2028-01-01
CDB,Inflação,A,4.0,7.6,11471,1.11282668,BMG,2027-11-01
CDB,Inflação,A,4.0,7.6,11144,1.12238488,BMG,2028-02-01
CDB,Inflação,A,5.0,7.28,4,1066.77367692,BANCO C6 CONSIGNADO,2028-08-01
CDB,Inflação,brAAA,5.0,7.24,12,1212.28645308,BANCO PAN,2028-08-01
CDB,Inflação,A,6.0,7.22,803,1.0286199,BMG,2029-03-01
CDB,Inflação,A,7.0,7.2,3,1066.29346068,BANCO C6 CONSIGNADO,2029-05-01
CDB,Inflação,A.br,,8.23,1,1559.55117169,BS2,2026-08-01
CDB,Inflação,BBB+,7.0,8.23,4,1463.36876702,FIBRA,2026-09-01
CDB,Inflação,brA,2.0,8.15,17,1685.27050156,PINE,2026-10-01
CDB,Inflação,brA,2.0,8.13,35,1631.70111471,PINE,2026-10-01
CDB,Inflação,AA-.br,3.0,8.1,4,1131.79521411,AGIBANK,2027-03-01
CDB,Inflação,brA,3.0,8.1,3,1445.02984287,PINE,2027-04-01
CDB,Inflação,brA,3.0,8.1,15,1676.65792906,PINE,2027-04-01
CDB,Inflação,brA,3.0,8.1,10,1320.12049296,PINE,2026-11-01
CDB,Inflação,BBB+,8.0,8.1,5,1504.98845241,FIBRA,2027-01-01
CDB,Inflação,AA-.br,3.0,8.1,26,1183.99342322,AGIBANK,2026-11-01
CDB,Inflação,AA-.br,3.0,8.1,133,1132.98834104,AGIBANK,2027-03-01
CDB,Inflação,AA-.br,3.0,8.1,10,1192.14467351,AGIBANK,2026-11-01
CDB,Inflação,AA-.br,4.0,7.82,15,1505.14790298,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.76,9,1524.74062822,AGIBANK,2027-08-01
CDB,Inflação,AA-.br,4.0,7.6,3,1142.48458362,AGIBANK,2027-12-01
CDB,Inflação,AA-.br,4.0,7.6,2,1154.89505255,AGIBANK,2027-12-01
CDB,Inflação,AA-.br,4.0,7.6,2,1135.1554977,AGIBANK,2028-03-01
CDB,Inflação,brA,4.0,7.6,1,1427.71962868,PINE,2028-03-01
CDB,Inflação,BBB+,10.0,7.58,1,1430.1582374,FIBRA,2028-05-01
CDB,Inflação,brA,5.0,7.4,5,1393.07514302,PINE,2028-07-01
CDB,Inflação,brA,5.0,7.35,4,1089.93516161,PINE,2028-07-01
CDB,Inflação,brA,5.0,7.22,1,1456.90583599,PINE,2028-09-01
CDB,Inflação,brA,5.0,7.2,1,1405.44516881,PINE,2028-09-01
CDB,Inflação,BBB+,12.0,7.1,5,1085.71684104,FIBRA,2029-07-01
CDB,Inflação,brA,6.0,7.1,5,1366.90009748,PINE,2028-11-01
CDB,Inflação,brAAA,3.0,8.1,26,1549.91516334,BANCO PAN,2027-03-01
CDB,Inflação,brAAA,3.0,8.1,38,1465.62894742,BANCO PAN,2027-02-01
CDB,Inflação,A,3.0,8.1,6,1096.25173104,BANCO C6 CONSIGNADO,2027-04-01
CDB,Inflação,AA,3.0,8.1,18,1053.90702417,BR PARTNERS BANCO DE INVE,2026-12-01
CDB,Inflação,A,4.0,7.6,106148,1.57629872,BMG,2027-11-01
LCA,Inflação,brAAA,13.0,5.1,15,1022.10692034,BTG PACTUAL,2033-10-01
CDB,Inflação,A-,5.0,13.15,86,1.50290553,BANCO MASTER,2026-04-01
CDB,Inflação,BBB+,7.0,8.32,23,1031.48526115,FIBRA,2026-07-01
CDB,Inflação,brA,3.0,8.25,13,1058.20493865,PINE,2026-12-01
CDB,Inflação,,8.0,8.1,20,1056.83411225,FIBRA,2026-12-01
CDB,Inflação,brA,3.0,8.1,4,1130.45450881,PINE,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,1,1084.76483357,FIBRA,2026-11-01
CDB,Inflação,brA,3.0,8.1,20,1648.10172621,PINE,2027-01-01
CDB,Inflação,brA,4.0,7.77,9,1051.38381269,PINE,2027-08-01
CDB,Inflação,brA,4.0,7.6,1,1310.19582933,PINE,2027-10-01
CDB,Inflação,BBB+,10.0,7.42,4,1108.85600097,FIBRA,2028-07-01
CDB,Inflação,BBB+,10.0,7.39,7,1438.90175553,FIBRA,2028-07-01
CDB,Inflação,brA,5.0,7.22,2,1457.84049319,PINE,2028-09-01
CDB,Inflação,BBB+,11.0,7.15,22,1347.46749953,FIBRA,2028-11-01
CDB,Inflação,,12.0,7.1,8,1204.46571663,SOCINAL CRED FINANC E,2030-06-01
CDB,Inflação,A,3.0,8.1,289,1.12350344,BMG,2027-01-01
CDB,Inflação,brAAA,2.0,8.1,10,1605.64963921,BANCO PAN,2026-10-01
CDB,Inflação,brAAA,3.0,8.1,2,1574.33670933,BANCO PAN,2026-11-01
CDB,Inflação,brAAA,3.0,8.1,3,1479.19316061,BANCO PAN,2026-12-01
CDB,Inflação,A,4.0,7.74,150,1.51110329,BMG,2027-09-01
CDB,Inflação,A,4.0,7.6,38863,1.09032368,BMG,2027-12-01
CDB,Pré-fixado,A-,12.0,18.5,469,1.57683145,BANCO MASTER,2028-03-01
CDB,Inflação,AA-.br,3.0,8.1,12,1124.83610381,AGIBANK,2027-03-01
CDB,Inflação,brA,3.0,8.1,2,1617.46851522,PINE,2027-04-01
CDB,Inflação,brA,3.0,8.1,2,1114.82464476,PINE,2027-03-01
CDB,Inflação,brA,4.0,7.6,70,1122.96878993,PINE,2028-03-01
CDB,Inflação,brA,5.0,7.46,11,1092.01038289,PINE,2028-06-01
CDB,Pós-fixado,A-,7.0,0.0,2,996.10902596,BANCO MASTER,2028-10-01
LCA,Pré-fixado,AAA,8.0,12.1,44,1026.39178427,BANCO BOCOM BBM,2028-10-01
CDB,Inflação,brA,2.0,8.71,7,1648.76034673,PINE,2026-03-01
CDB,Inflação,brBBB,7.0,8.41,3,1516.62006975,ORIGINAL,2026-06-01
CDB,Inflação,brA,2.0,8.34,7,1078.99701911,PINE,2026-07-01
CDB,Inflação,AA-.br,2.0,8.32,14,1493.27107514,AGIBANK,2026-07-01
CDB,Inflação,A,2.0,8.27,157,1.68474453,BMG,2026-08-01
CDB,Inflação,BBB+,7.0,8.24,1,1466.01262497,FIBRA,2026-08-01
CDB,Inflação,A,2.0,8.2,668,1.60527277,BMG,2026-09-01
CDB,Inflação,brA,2.0,8.18,143,1450.55292263,PINE,2026-09-01
CDB,Inflação,brAAA,3.0,8.1,1,1476.56803387,BANCO PAN,2027-01-01
CDB,Inflação,AA-.br,3.0,8.1,10,1042.97505056,AGIBANK,2027-01-01
CDB,Inflação,brA,2.0,8.1,7,1623.43356416,PINE,2026-11-01
CDB,Inflação,BBB+,8.0,8.1,2,1512.31714149,FIBRA,2027-03-01
CDB,Inflação,brA,4.0,7.72,5,1497.44322226,PINE,2027-09-01
CDB,Inflação,AA+,4.0,7.62,1,1426.53724172,BANCO RODOBENS,2027-10-01
CDB,Inflação,AA-.br,4.0,7.61,66,1213.04454925,AGIBANK,2027-10-01
CDB,Inflação,brA,4.0,7.6,1,1307.69938081,PINE,2027-11-01
CDB,Inflação,A,4.0,7.6,2349,1.47571611,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,508,1.06333924,BMG,2027-11-01
CDB,Inflação,BBB+,7.0,8.7,1,1472.81733973,FIBRA,2026-03-01
CDB,Inflação,brA,2.0,8.66,10,1714.44035172,PINE,2026-04-01
CDB,Inflação,BBB+,7.0,8.65,10,1117.53033097,FIBRA,2026-04-01
CDB,Inflação,brA,2.0,8.61,12,1694.9154936,PINE,2026-04-01
CDB,Inflação,A,2.0,8.27,1,1046.28388012,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,BBB+,7.0,8.18,10,1112.92389226,FIBRA,2026-09-01
CDB,Inflação,brAAA,2.0,8.12,3,1593.24085824,BANCO PAN,2026-10-01
CDB,Inflação,BBB+,8.0,8.1,12,1249.43047203,FIBRA,2027-03-01
CDB,Inflação,BBB+,8.0,8.1,10,1446.83215883,FIBRA,2027-03-01
CDB,Inflação,A,3.0,8.1,3,1340.40500203,BANCO C6 CONSIGNADO,2027-01-01
CDB,Inflação,A,4.0,7.61,2335,1.1238399,BMG,2027-10-01
CDB,Inflação,A,4.0,7.6,3754,1.53770224,BMG,2027-12-01
CDB,Inflação,A,4.0,7.6,3513,1.47139534,BMG,2028-02-01
CDB,Inflação,BBB+,10.0,7.22,4,1074.42837404,FIBRA,2028-09-01
CDB,Inflação,A,7.0,7.2,11,1071.79774094,BANCO C6 CONSIGNADO,2029-05-01
CDB,Inflação,brA,6.0,7.1,39,1126.10700772,PINE,2029-04-01
CDB,Inflação,BBB+,16.0,7.1,40,1069.71196692,FIBRA,2032-07-01
CDB,Inflação,AA+,2.0,8.67,1,1067.95312979,BANCO RODOBENS,2026-03-01
CDB,Inflação,A,2.0,8.62,6696,1.71562187,BMG,2026-04-01
CDB,Inflação,AAA,2.0,8.33,5,1078.55416567,HAITONG,2026-07-01
CDB,Inflação,A,2.0,8.32,11,1299.16904648,BANCO C6 CONSIGNADO,2026-07-01
CDB,Inflação,A,2.0,8.27,13,1054.31048434,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.25,18,1251.8160427,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,brAAA,3.0,8.1,10,1540.5863422,BANCO PAN,2027-03-01
CDB,Inflação,brAAA,5.0,7.15,3,1050.60269636,BTG PACTUAL,2028-10-01
CDB,Inflação,brA,2.0,8.65,20,1521.88682195,PINE,2026-04-01
CDB,Inflação,A,2.0,8.27,1,1026.97711649,BANCO C6,2026-08-01
CDB,Inflação,brA,2.0,8.13,100,1648.65869983,PINE,2026-10-01
CDB,Inflação,AA-.br,3.0,8.1,6,1127.83711947,AGIBANK,2027-03-01
CDB,Inflação,BBB+,9.0,7.62,18,1410.36879656,FIBRA,2027-10-01
CDB,Inflação,AA-.br,4.0,7.6,1,1140.70855138,AGIBANK,2028-01-01
CDB,Inflação,AA-.br,4.0,7.6,1,1139.75831325,AGIBANK,2027-12-01
CDB,Inflação,AA-.br,4.0,7.6,3,1201.43346747,AGIBANK,2027-10-01
CDB,Inflação,A,2.0,8.71,1,1276.84432106,BANCO C6 CONSIGNADO,2026-03-01
CDB,Inflação,A,2.0,8.35,1,1074.55139301,BANCO C6 CONSIGNADO,2026-07-01
CDB,Inflação,A,2.0,8.29,13,1189.09732835,BANCO C6 CONSIGNADO,2026-08-01
CDB,Inflação,A,2.0,8.27,246565,1.65387161,BMG,2026-08-01
CDB,Inflação,AA+,2.0,8.18,37,1404.29720283,BANCO RODOBENS,2026-09-01
CDB,Inflação,brAAA,2.0,8.15,1,1057.39100199,BANCO PAN,2026-10-01
CDB,Inflação,brAAA,5.0,7.24,10,1215.69220046,BANCO PAN,2028-08-01
CDB,Inflação,BBB+,7.0,8.39,1,1130.81188428,FIBRA,2026-07-01
CDB,Inflação,brA,2.0,8.23,15,1466.87841949,PINE,2026-09-01
CDB,Inflação,brA,3.0,8.1,2,1573.74729717,PINE,2027-03-01
CDB,Inflação,brA,4.0,7.65,8,1066.53661794,PINE,2027-10-01
CDB,Inflação,AA-.br,4.0,7.6,2,1124.63734052,AGIBANK,2028-02-01
CDB,Inflação,BBB+,10.0,7.27,3,1078.51260454,FIBRA,2028-08-01
CDB,Inflação,brAAA,1.0,8.79,1,1412.92666987,BANCO PAN,2026-01-01
CDB,Inflação,brAAA,1.0,8.63,6,1230.99230714,BANCO PAN,2026-04-01
CDB,Inflação,A,2.0,8.37,8,1072.44983147,BANCO C6 CONSIGNADO,2026-07-01
CDB,Inflação,brAAA,3.0,8.1,100,1488.59065265,BANCO PAN,2027-01-01
CDB,Inflação,AA+,3.0,8.1,1,1300.67784682,BANCO RODOBENS,2026-12-01
CDB,Inflação,brAAA,3.0,8.1,20,1398.80765908,BANCO PAN,2027-01-01
CDB,Inflação,A,4.0,7.72,1,1156.91550559,BANCO C6 CONSIGNADO,2027-09-01
CDB,Inflação,A,4.0,7.6,86127,1.57038477,BMG,2027-11-01
CDB,Inflação,A,5.0,7.58,8571,1.12145057,BMG,2028-05-01
CDB,Inflação,,8.0,8.63,3,1499.4392412,SOCINAL CRED FINANC E,2026-04-01
