product,indexer,ratingName,riskScore,minTax,quantityAvailable,puMinValue,bank,maturity_date
CDB,Pós-fixado,AA-.br,2.0,104.6,20000,1000.0,AGIBANK,2026-11-01
CDB,Pós-fixado,AA-.br,4.0,104.55,20000,1000.0,AGIBANK,2029-05-01
CDB,Pós-fixado,A-.br,5.0,104.5,1000,1000.0,BANCO TOPAZIO,2027-05-01
CDB,Pós-fixado,BB,8.0,104.0,800,1000.0,LUSO BRASILEIRO,2027-05-01
CDB,Pós-fixado,brBB+,8.0,104.0,2000,1000.0,PAULISTA,2027-05-01
CDB,Pós-fixado,brBBB,7.0,103.5,10000,1000.0,ORIGINAL,2026-05-01
CDB,Pós-fixado,brBBB,7.0,103.5,10000,1000.0,ORIGINAL,2026-11-01
CDB,Pós-fixado,A-.br,5.0,103.5,1000,1000.0,BANCO TOPAZIO,2026-05-01
CDB,Pós-fixado,brBB+,8.0,103.0,2000,1000.0,PAULISTA,2026-05-01
CDB,Pós-fixado,AA-,3.0,102.0,5000,1000.0,BANCO RENDIMENTO,2028-05-01
CDB,Pós-fixado,,12.0,102.0,500,1000.0,SEMEAR,2030-05-01
CDB,Pós-fixado,,11.0,101.0,500,1000.0,SEMEAR,2029-05-01
CDB,Pós-fixado,AA-,2.0,101.0,5000,1000.0,BANCO RENDIMENTO,2025-11-01
CDB,Pós-fixado,,8.0,100.5,1000,1000.0,BANCO TOPAZIO,2025-11-01
